,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
1351,C,A,20130101,2013,52,2013,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C06,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,199728380.395,,199728380.395,0,False,True
1356,C,A,20130101,2013,52,2013,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C20,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,3801724889.431,,3801724889.431,4,False,True
1362,C,A,20140101,2014,52,2014,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,26485812793.953,,26485812793.953,4,False,True
1372,C,A,20140101,2014,52,2014,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C01,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,21884365975.413,,21884365975.413,4,False,True
1382,C,A,20140101,2014,52,2014,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C02,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,52019250.865,,52019250.865,0,False,True
1388,C,A,20140101,2014,52,2014,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C04,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,670907.524,,670907.524,0,False,True
1391,C,A,20140101,2014,52,2014,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C06,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,188610133.436,,188610133.436,0,False,True
1396,C,A,20140101,2014,52,2014,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C20,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4360146526.715,,4360146526.715,4,False,True
1404,C,A,20150101,2015,52,2015,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,26242883499.178,,26242883499.178,4,False,True
1414,C,A,20150101,2015,52,2015,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C01,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,21901538409.36,,21901538409.36,4,False,True
1424,C,A,20150101,2015,52,2015,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C02,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,37682445.142,,37682445.142,0,False,True
1430,C,A,20150101,2015,52,2015,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C04,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,3362059.899,,3362059.899,0,False,True
1433,C,A,20150101,2015,52,2015,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C06,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,182244456.198,,182244456.198,0,False,True
1438,C,A,20150101,2015,52,2015,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C20,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4118056128.579,,4118056128.579,4,False,True
1445,C,A,20160101,2016,52,2016,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,True,0.0,False,26378796779.487,,26378796779.487,4,False,True
1455,C,A,20160101,2016,52,2016,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C01,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,21962157991.178,,21962157991.178,4,False,True
1465,C,A,20160101,2016,52,2016,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C02,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,44009153.145,,44009153.145,0,False,True
1471,C,A,20160101,2016,52,2016,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C04,,0,0,,-1,,0.0,False,-1,,0.0,False,,True,0.0,False,3377415.176,,3377415.176,4,False,True
1474,C,A,20160101,2016,52,2016,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C06,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,179579710.341,,179579710.341,4,False,True
1480,C,A,20160101,2016,52,2016,724,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C20,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4189672509.647,,4189672509.647,4,False,True
1489,C,A,20170101,2017,52,2017,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,29179069304.725,,29179069304.725,0,False,True
1499,C,A,20170101,2017,52,2017,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C01,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,24074175371.815,,24074175371.815,4,False,True
1509,C,A,20170101,2017,52,2017,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C02,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,44822253.343,,44822253.343,4,False,True
1515,C,A,20170101,2017,52,2017,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C06,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,247035173.23,,247035173.23,4,False,True
1520,C,A,20170101,2017,52,2017,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C20,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,4813036506.337,,4813036506.337,0,False,True
1528,C,A,20180101,2018,52,2018,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,31797406563.419,,31797406563.419,4,False,True
1538,C,A,20180101,2018,52,2018,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C01,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,26413076354.761,,26413076354.761,4,False,True
1548,C,A,20180101,2018,52,2018,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C02,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,60368073.854,,60368073.854,0,False,True
1553,C,A,20180101,2018,52,2018,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C06,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,278303292.804,,278303292.804,0,False,True
1560,C,A,20180101,2018,52,2018,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C20,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,5045658841.999,,5045658841.999,4,False,True
1569,C,A,20190101,2019,52,2019,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,32637725661.508,,32637725661.508,4,False,True
1579,C,A,20190101,2019,52,2019,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C01,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,27477928871.637,,27477928871.637,4,False,True
1589,C,A,20190101,2019,52,2019,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C02,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,62148563.728,,62148563.728,0,False,True
1593,C,A,20190101,2019,52,2019,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C06,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,302692881.937,,302692881.937,0,False,True
1599,C,A,20190101,2019,52,2019,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C20,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4794955344.206,,4794955344.206,4,False,True
1608,C,A,20200101,2020,52,2020,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,33510177963.317,0.0,33510177963.317,4,False,True
1618,C,A,20200101,2020,52,2020,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C01,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,28150294262.241,0.0,28150294262.241,4,False,True
1628,C,A,20200101,2020,52,2020,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C02,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,49524096.429,0.0,49524096.429,0,False,True
1632,C,A,20200101,2020,52,2020,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C06,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,540077272.627,0.0,540077272.627,0,False,True
1639,C,A,20200101,2020,52,2020,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C20,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4770282332.019,0.0,4770282332.019,4,False,True
1648,C,A,20210101,2021,52,2021,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,41200348060.876,0.0,41200348060.876,4,False,True
1658,C,A,20210101,2021,52,2021,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C01,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,35165451272.27,0.0,35165451272.27,4,False,True
1668,C,A,20210101,2021,52,2021,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C02,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,60175450.682,0.0,60175450.682,0,False,True
1673,C,A,20210101,2021,52,2021,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C06,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,890476040.116,0.0,890476040.116,0,False,True
1680,C,A,20210101,2021,52,2021,724,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C20,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,5084245297.808,0.0,5084245297.808,4,False,True
1689,C,A,20220101,2022,52,2022,724,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,52200709177.258,,52200709177.258,4,False,True
1699,C,A,20220101,2022,52,2022,724,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C01,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,42859398700.898,,42859398700.898,4,False,True
1709,C,A,20220101,2022,52,2022,724,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C02,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,96561679.883,,96561679.883,4,False,True
1713,C,A,20220101,2022,52,2022,724,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C06,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,1192339187.991,,1192339187.991,0,False,True
1720,C,A,20220101,2022,52,2022,724,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C20,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,8052409608.485,,8052409608.485,4,False,True
1729,C,A,20230101,2023,52,2023,724,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,47555396152.749,,47555396152.749,4,False,True
1739,C,A,20230101,2023,52,2023,724,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C01,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,37452610986.136,,37452610986.136,4,False,True
1749,C,A,20230101,2023,52,2023,724,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C02,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,140393111.179,,140393111.179,0,False,True
1753,C,A,20230101,2023,52,2023,724,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C06,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,1741153448.893,,1741153448.893,0,False,True
1759,C,A,20230101,2023,52,2023,724,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C20,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,8221238606.541,,8221238606.541,4,False,True
1768,C,A,20100101,2010,52,2010,752,,,M,,156,,,0,,,H3,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,7407657439.0,,7407657439.0,0,True,False
1769,C,A,20110101,2011,52,2011,752,,,M,,156,,,0,,,H3,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,6845032635.0,,6845032635.0,0,True,False
1770,C,A,20120101,2012,52,2012,752,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,8053266091.978,0.0,8053266091.978,4,False,True
1777,C,A,20130101,2013,52,2013,752,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,8197296165.93,0.0,8197296165.93,4,False,True
1785,C,A,20140101,2014,52,2014,752,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,8695062124.562,0.0,8695062124.562,4,False,True
1793,C,A,20150101,2015,52,2015,752,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,8216406647.392,,8216406647.392,4,False,True
1800,C,A,20160101,2016,52,2016,752,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,7876689498.15,0.0,7876689498.15,4,False,True
1808,C,A,20170101,2017,52,2017,752,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,8401806026.269,0.0,8401806026.269,4,False,True
1816,C,A,20180101,2018,52,2018,752,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,9059114642.325,0.0,9059114642.325,4,False,True
1824,C,A,20190101,2019,52,2019,752,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,9665745204.406,,9665745204.406,4,False,True
1833,C,A,20200101,2020,52,2020,752,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,9248034307.204,0.0,9248034307.204,4,False,True
1841,C,A,20210101,2021,52,2021,752,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,12908672793.53,,12908672793.53,4,False,True
1849,C,A,20220101,2022,52,2022,752,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,,False,0.0,False,14321195058.686,,14321195058.686,0,False,True
1858,C,A,20230101,2023,52,2023,752,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,11054665018.998,,11054665018.998,4,False,True
1867,C,A,20100101,2010,52,2010,826,,,M,,156,,,0,,,H3,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,61733671529.0,,61733671529.0,0,True,False
1868,C,A,20110101,2011,52,2011,826,,,M,,156,,,0,,,H3,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,66039713607.0,,66039713607.0,0,True,False
1869,C,A,20120101,2012,52,2012,826,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,56267400219.0,,56267400219.0,0,True,False
1870,C,A,20130101,2013,52,2013,826,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,57587864581.0,,57587864581.0,0,True,False
1871,C,A,20140101,2014,52,2014,826,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,64147253698.0,,64147253698.0,0,True,False
1872,C,A,20150101,2015,52,2015,826,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,62979613764.0,,62979613764.0,0,True,False
1873,C,A,20160101,2016,52,2016,826,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,59575883133.0,,59575883133.0,0,True,False
1874,C,A,20170101,2017,52,2017,826,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,59860984044.661,,59860984044.661,0,False,True
1881,C,A,20180101,2018,52,2018,826,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,63391696591.004,,63391696591.004,0,False,True
1883,C,A,20190101,2019,52,2019,826,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,65529528079.325,,65529528079.325,4,False,True
1891,C,A,20200101,2020,52,2020,826,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,75478932256.567,0.0,75478932256.567,4,False,True
1898,C,A,20210101,2021,52,2021,826,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,91162191832.604,0.0,91162191832.604,4,False,True
1906,C,A,20220101,2022,52,2022,826,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,110328925110.132,,110328925110.132,4,False,True
1913,C,A,20230101,2023,52,2023,826,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,99220998768.775,,99220998768.775,4,False,True
1920,C,A,20100101,2010,52,2010,842,,,M,,156,,,0,,,H3,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,382964820324.0,,382964820324.0,0,True,False
1921,C,A,20110101,2011,52,2011,842,,,M,,156,,,0,,,H3,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,417340261542.0,,417340261542.0,0,True,False
1922,C,A,20120101,2012,52,2012,842,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,444386003526.0,,444386003526.0,0,True,False
1923,C,A,20130101,2013,52,2013,842,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,459107864232.0,,459107864232.0,0,True,False
1924,C,A,20140101,2014,52,2014,842,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,486296238006.0,,486296238006.0,0,True,False
1925,C,A,20150101,2015,52,2015,842,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,,False,-1,,,False,,False,,False,504028116963.0,,504028116963.0,0,True,False
1926,C,A,20160101,2016,52,2016,842,,,M,,156,,,0,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,481310447998.0,,481310447998.0,4,False,True
1927,C,A,20170101,2017,52,2017,842,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,525764714470.0,0.0,525764714470.0,4,False,True
1928,C,A,20180101,2018,52,2018,842,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,563203119540.0,0.0,563203119540.0,4,False,True
1929,C,A,20190101,2019,52,2019,842,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,472464913744.0,452235266769.0,472464913744.0,4,False,True
1930,C,A,20200101,2020,52,2020,842,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,457164215509.0,0.0,457164215509.0,4,False,True
1931,C,A,20210101,2021,52,2021,842,,,M,,156,,,0,,,H5,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,541531352242.0,0.0,541531352242.0,4,False,True
1932,C,A,20220101,2022,52,2022,842,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,575688091172.0,536732471721.0,575688091172.0,4,False,True
1933,C,A,20230101,2023,52,2023,842,,,M,,156,,,0,,,H6,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,448017376384.0,427211065635.0,448017376384.0,4,False,True
