province_code,city_code,province_name,city_name,year,genealogy_count,clan_intensity_cumsum,clan_intensity_cumsum_log,new_family_farms,closed_family_farms,total_family_farms,registered_population_10k,gdp_per_capita_yuan,total_gdp_10k_yuan,primary_gdp_10k_yuan,primary_gdp_share_percent,primary_employment_10k,primary_employment_share_percent,agri_employment_total_10k,grain_output_10k_ton,fiscal_expenditure_10k_yuan,agri_employment_10k,grain_output_per_capita_ton,primary_gdp_city_10k_yuan,crop_sown_area,grain_sown_area,resident_population_10k,rural_consumption_per_capita,cultivated_area_1000_ha,rural_rejuvenation_index,agri_machinery_power_per_capita_kw,total_grain_capacity_10k_ton,pesticide_fertilizer_use_10k_ton,rural_net_income_per_capita_yuan,rural_income_growth_rate_percent,safe_drinking_water_rate_percent,rural_road_paving_rate_percent,road_area_per_capita_sqm
370000,370500,山东省,东营市,2016,8,9.99696435862947,2.39761926731504,45.0,1.0,121.0,193.0,164024.0,34796000.0,1217860.0,3.5,0.01,0.0,0.0,100.47,2681450.0,437.2,0.520569948186528,1217860.0,247.568,166.683,214.2,11347.7,228.21944,0.410472,15955.04664,12735.304272,347.6903076,37146.1151592,30.085459312,18.37683144,17.443828584,368.96507136
370000,370500,山东省,东营市,2017,8,14.099528461193572,2.7146635155977576,36.0,3.0,154.0,195.0,177962.0,38143500.0,1341841.0,3.515,0.04,0.0,0.0,129.52,2776552.0,619.5,0.664205128205128,1336441.3467376053,294.641,253.231,216.0,12346.4,227.9882,0.38073,18956.92743,13710.84876,313.3712484,34414.375065,29.54972296,18.81605733,18.2674254,318.0123471
370000,370500,山东省,东营市,2018,5,16.63759952718342,2.870032960093325,45.0,15.0,184.0,197.0,191942.0,41524700.0,1465822.0,3.53,0.02,0.0,0.0,146.55,3062955.0,801.8,0.745115186520305,1465822.0,290.88,253.459,217.5,13257.6,229.17392,0.409032,19393.843248,16223.027184,357.50214864,37022.9588352,30.671207176,18.959451264,19.003217688,364.92607944
370000,370500,山东省,东营市,2019,6,19.66790255748645,3.0285818957576622,29.0,14.0,199.0,198.0,134022.0,29160000.0,1458000.0,5.0,0.03,0.0,0.0,146.55,3061932.0,984.1,0.66834427831476,1458000.0,285.377,254.253,217.97,14343.6,220.4,0.461604,15790.088028,17690.9733,396.44397936,41949.4636704,29.283401536,22.145913504,19.354594116,376.98737076
370000,370500,山东省,东营市,2020,0,19.66790255748645,3.0285818957576622,38.0,17.0,220.0,198.0,135910.0,29810000.0,1570987.0,5.27,0.6565388909343923,0.0,0.6330797058690578,146.55,3113037.0,984.1,0.66834427831476,1570987.0,288.679,254.644,219.35,14819.4,217.2835,0.47816,15745.33064,19004.4692,425.6054344,43052.426632,26.75448984,21.41152664,21.33167392,410.2660616
370000,370500,山东省,东营市,2021,0,19.66790255748645,3.0285818957576622,62.0,14.0,268.0,198.0,156852.0,34420000.0,1820818.0,5.29,0.976745782882496,0.0,0.8361407612138265,146.55,3011302.0,984.1,0.66834427831476,1820818.0,259.948,217.32,219.5,16593.1,217.4,0.423612,14099.501808,16411.152492,354.77505,38324.601252,29.495693236,17.942933484,20.798925588,359.88804684
370000,370500,山东省,东营市,2022,0,19.66790255748645,3.0285818957576622,36.0,15.0,289.0,198.0,164430.0,36210000.0,1915509.0,5.29,0.9532444606093692,0.0,0.9522681829331888,146.55,3694792.0,984.1,0.66834427831476,1915509.0,303.017,255.675,220.9,16994.0,219.967,0.495264,17174.269728,17973.625824,406.9089024,44836.2994464,27.347490592,21.685629504,20.78127744,428.55689184
370000,370500,山东省,东营市,2023,0,19.66790255748645,3.0285818957576622,34.0,20.0,303.0,194.372,176628.0,38990000.0,1953399.0,5.01,1.1801976877203302,0.0,1.0512804773396809,146.55,3817284.0,984.1,0.66834427831476,1948973.9375119333,,,215.782,26073.993231070694,-11668.98287533922,0.4596715514795075,18046.02924266504,16911.57423027284,391.390340931516,41571.907095548784,-4.8627475308048815,20.945440005527352,20.632937926808896,387.5159507739872
370000,370600,山东省,烟台市,2013,30,4.606879606879607,1.723994344979426,30.0,0.0,31.0,651.2,86235.0,56138700.0,4210402.0,7.5,0.05,0.0,0.0,211.95,5417439.0,257.51,0.303249252428712,4210402.0,511.64,356.05,698.93,7343.21,446.69374,0.379302,18150.738606,12742.65069,335.76571644,34167.8655318,29.282063386,17.89736487,16.707873798,340.97732592
370000,370600,山东省,烟台市,2014,34,9.81043026497572,2.38051143335446,32.0,0.0,63.0,653.4,85795.0,60020788.0,4267478.0,7.11,0.06,0.0,0.0,202.71,5748633.0,256.8,0.289490595947046,4267478.0,484.46,330.613,700.23,8587.76,446.0833,0.359244,16541.030736,13226.286348,318.60631872,32405.60502,30.834607828,16.701972048,15.253859484,295.07224428
370000,370600,山东省,烟台市,2015,28,14.096494433479272,2.714462560145108,88.0,3.0,148.0,653.28,91979.0,64460800.0,4409119.0,6.84,0.06,0.0,0.0,193.45,6435311.0,242.0,0.296112046532986,4409119.0,469.021,321.167,701.41,10674.8,445.40586,0.38717,15810.08695,14695.42452,312.2564767,35083.990305,29.85033845,16.4005212,15.78995411,337.3450927
370000,370600,山东省,烟台市,2016,12,15.92855550218156,2.8290018707200284,420.0,2.0,566.0,655.0,98388.0,69256587.0,4674820.0,6.75,0.06,0.0,0.0,179.72,6792598.0,227.2,0.274381679389313,4674820.0,451.553,304.416,706.4,11651.0,445.5669,0.37512,17111.0988,12198.52728,312.681276,33981.070464,30.3931768,17.1504864,18.06540408,319.1633496
370000,370600,山东省,烟台市,2017,27,20.05699586915404,3.047232850241898,582.0,296.0,852.0,654.0,103771.0,73435300.0,4886915.0,6.63,0.05,0.0,0.0,177.49,7080657.0,212.4,0.261559633027523,4883135.805714755,441.347,296.638,708.94,13004.4,445.3453,0.4366,21075.1186,14250.624,354.370756,39507.54106,28.325316,18.8921186,17.7469168,376.855656
370000,370600,山东省,烟台市,2018,20,23.115099844689208,3.182838193868541,23.0,664.0,211.0,654.0,110231.0,78325800.0,5099010.0,6.51,0.04,0.0,0.0,183.27,7559881.0,197.6,0.257336628380466,5099010.0,434.728,291.353,712.18,13898.8,444.53907,0.420888,14070.28584,14105.219544,368.95462968,38053.6204776,28.355712592,18.935330232,19.662203808,372.56163984
370000,370600,山东省,烟台市,2019,23,26.63730505142734,3.319166492388532,31.0,10.0,232.0,653.0,107343.0,76530000.0,5502507.0,7.19,0.11,0.0,0.0,183.27,7745446.0,182.8,0.264392689563559,5502507.0,443.852,302.746,713.8,15124.8,353.1,0.455832,19711.543176,17566.853616,393.9755976,41256.3970728,27.885352936,19.15178148,19.435308984,369.8848764
370000,370600,山东省,烟台市,2020,16,29.095062347894316,3.40436111670034,39.0,5.0,266.0,651.0,110058.0,78160000.0,5729128.0,7.33,-0.1148926588959113,0.0,0.1304390837228695,183.27,8453830.0,182.8,0.264392689563559,5729128.0,444.012,303.841,710.37,15407.5,352.03684,0.44056,21971.60832,16007.7476,356.655348,39803.009984,27.73525016,17.64266576,20.7459704,373.2776768
370000,370600,山东省,烟台市,2021,4,29.711395167616963,3.424633763821875,43.0,3.0,306.0,649.0,122818.0,87120000.0,6263928.0,7.19,-0.3616505188563081,0.0,-0.3605571948017427,183.27,8029313.0,182.8,0.264392689563559,6263928.0,461.313,318.078,708.28,17471.8,351.4,0.443866,18340.54312,14385.253194,375.79027158,40258.0691742,28.398674358,18.7533385,21.734342556,390.42009494
370000,370600,山东省,烟台市,2022,6,30.6416277257565,3.454473586764453,35.0,12.0,329.0,645.0,134581.0,95160000.0,6623136.0,6.96,-0.2619614592731665,0.0,-0.2507075651316981,183.27,9234690.0,182.8,0.264392689563559,6623136.0,450.392,307.768,705.87,18042.0,352.573,0.46116,20148.54156,17539.29828,406.1297772,41898.876264,26.35150864,21.03904152,20.05492608,379.6638048
370000,370600,山东省,烟台市,2023,3,31.10182947820477,3.468913021602417,78.0,38.0,369.0,651.888,144241.0,101620000.0,6960970.0,6.85,-0.2692044761374532,0.0,-0.2089115246531605,183.27,9527296.0,182.8,0.264392689563559,6958405.828372188,,,706.641,17524.30727081513,-4129.697531233018,0.4599177946234852,18680.409594400306,16165.7833313066,389.69175224459593,41575.55713640218,12.603617824093362,20.70633078310556,20.71489653857961,389.9979873462634
370000,370700,山东省,潍坊市,2013,30,3.397893306150187,1.4811256322089654,110.0,0.0,115.0,882.9,50065.0,44207000.0,4332286.0,9.8,0.09,0.0,0.0,475.25,4939637.0,378.55,0.515164982873,4332286.0,1069.87,736.03,922.52,8555.65,797.34098,0.360624,17360.078736,11406.53712,290.92980576,32594.819928,30.7499944,14.612123856,15.631607904,299.27825136
370000,370700,山东省,潍坊市,2014,35,7.338003629239234,2.12082381472347,213.0,1.0,327.0,888.3,51826.0,47860000.0,4561058.0,9.53,0.09,0.0,0.0,464.4,5277579.0,384.4,0.502206073189722,4561058.0,1057.802,730.64,924.72,9677.0,795.8485,0.389164,14949.345896,13704.799424,323.47700844,35192.7620988,28.642637824,15.79227512,17.40925154,312.93455568
370000,370700,山东省,潍坊市,2015,38,11.5899421775379,2.5328982553163923,1143.0,4.0,1466.0,893.71,55824.0,51705000.0,4550040.0,8.8,0.1,0.0,0.0,456.0,6121550.0,366.5,0.510238335011749,4550040.0,1052.036,723.373,927.72,9099.2,794.76515,0.38003,15231.6024,14927.95843,315.3830967,34376.867749,31.15708193,15.37487371,18.61310934,324.0933843
370000,370700,山东省,潍坊市,2016,42,16.251429413941892,2.847895004620631,159.0,656.0,969.0,901.0,59275.0,51706000.0,4550128.0,8.8,0.09,0.0,0.0,431.8,6376024.0,348.6,0.479245283018868,4550128.0,1019.465,694.36,935.7,10027.1,794.81124,0.425232,18657.904464,13200.476976,364.18144176,38535.161688,30.332775712,19.466270496,17.468105328,346.15160496
370000,370700,山东省,潍坊市,2017,20,18.45407258574806,2.968056435588024,124.0,13.0,1080.0,908.0,62553.0,58549200.0,4833206.0,8.555,0.08,0.0,0.0,438.76,6783951.0,330.7,0.489438325991189,4831712.046747964,979.889,678.403,936.3,11124.5,792.70693,0.441706,14095.280166,16426.162728,374.6329439,40107.5231884,30.246248108,21.465144776,20.992961062,370.18054742
370000,370700,山东省,潍坊市,2018,12,19.76698287021196,3.033364363504334,112.0,22.0,1170.0,914.0,65721.0,61567800.0,5116284.0,8.31,0.06,0.0,0.0,427.69,7334934.0,312.8,0.456300010668943,5116284.0,967.048,670.021,937.3,12125.5,790.13718,0.40926,16164.13296,15184.77378,339.7226334,36942.958902,27.81714832,19.39646844,19.97638986,361.2292464
370000,370700,山东省,潍坊市,2019,22,22.163497031432,3.142577635754985,75.0,37.0,1208.0,918.0,60760.0,56890000.0,5176990.0,9.1,0.05,0.0,0.0,427.69,7779024.0,294.9,0.459058207979071,5176990.0,981.139,685.252,935.15,13231.1,666.1,0.446004,18349.050564,15368.405832,373.10018616,40270.9945716,27.202807228,22.18646898,19.705348728,391.9037148
370000,370700,山东省,潍坊市,2020,7,22.925194528711653,3.1749320680776103,61.0,64.0,1205.0,919.0,62524.0,58720000.0,5361136.0,9.13,-0.4463652495363206,0.0,0.3456519689059618,427.69,7961207.0,294.9,0.459058207979071,5361136.0,976.184,686.129,939.36,13669.0,657.62531,0.45872,13862.05968,15447.396,410.9351376,41694.345216,28.44667808,18.79238224,22.60251056,377.2880256
370000,370700,山东省,潍坊市,2021,2,23.14258583305948,3.18397732812069,49.0,163.0,1091.0,920.0,74606.0,70110000.0,6281856.0,8.96,-0.211163154396452,0.0,-0.0543590168304461,427.69,8798370.0,294.9,0.459058207979071,6281856.0,1023.89,719.263,940.0,15511.4,657.0,0.4223,15014.0319,16709.1441,371.400181,38323.09155,28.9771254,17.4840646,20.7539335,354.508181
370000,370700,山东省,潍坊市,2022,4,23.57831568055403,3.2018645778092987,49.0,50.0,1090.0,918.0,77655.0,73060000.0,6465810.0,8.85,-0.0861322163401041,0.0,0.0739282007626727,427.69,8424650.0,294.9,0.459058207979071,6465810.0,1009.526,697.76,941.8,15901.0,660.652,0.487284,20569.232208,18051.923064,419.47355856,44271.7979928,26.268824164,19.892394732,22.301039544,437.66387028
370000,370700,山东省,潍坊市,2023,2,23.798995351873728,3.2108031423452923,49.0,52.0,1087.0,906.291,80970.0,76060000.0,6746522.0,8.87,-0.137305262112072,0.0,0.1058128690909114,427.69,8893794.0,294.9,0.459058207979071,6745032.50008519,,,934.057,12716.05761509249,551.0403819993371,0.4595962599660931,18701.68236310756,15845.259657921872,388.7526566249453,41577.69756128951,18.293537806241147,20.716570899610964,20.6258532924402,390.8174037618385
370000,370800,山东省,济宁市,2013,13,1.533380514272234,0.9295545825055794,28.0,0.0,29.0,847.8,41292.0,35015400.0,4187842.0,11.96,0.17,0.0,0.0,450.39,4282702.0,404.66,0.548867873942821,4187842.0,972.48,649.73,815.1,6261.75,609.23464,0.368346,16040.363262,12544.391376,322.57164258,33332.918751,32.541361846,15.979954518,15.611976864,327.87582498
370000,370800,山东省,济宁市,2014,16,3.393629322550341,1.480155610492756,47.0,0.0,76.0,860.1,46213.0,38000607.0,4313069.0,11.35,0.13,0.0,0.0,458.45,4668653.0,415.0,0.556371359223301,4313069.0,963.921,652.633,817.8,7108.85,607.82036,0.407864,15681.962936,14453.068704,338.92682672,37087.2366656,29.727129432,19.732868184,18.891444752,343.4826676
370000,370800,山东省,济宁市,2015,12,4.777010305673093,1.7538863007118688,63.0,0.0,139.0,867.44,48529.0,40131243.0,4542857.0,11.32,0.15,0.0,0.0,455.3,5150877.0,400.0,0.706056005398111,4542857.0,941.499,645.753,829.92,7817.79,606.33484,0.39088,15582.04032,14584.51456,323.9574352,35392.464128,29.12298224,19.2039344,18.64184896,325.2551568
370000,370800,山东省,济宁市,2016,22,7.288425830787248,2.1148600633945644,81.0,1.0,219.0,876.0,51662.0,43018200.0,4805133.0,11.17,0.14,0.0,0.0,445.2,5556446.0,403.78,0.702958919850618,4805133.0,918.534,638.533,835.44,8812.11,605.25433,0.374256,14432.059872,14341.864176,299.8351944,33908.9409216,32.427304096,16.785007344,17.816831136,313.37203392
370000,370800,山东省,济宁市,2017,2,7.514926397038663,2.141820670159344,62.0,1.0,280.0,883.0,55430.0,46367700.0,4857995.0,10.565,0.08,0.0,0.0,462.78,5696170.0,375.92,0.687221671700951,4853970.967483005,971.365,716.88,837.59,9641.16,603.56429,0.392644,19411.926716,14541.177896,323.8920356,35480.2541856,30.26046558,17.456559596,17.513492976,320.35431316
370000,370800,山东省,济宁市,2018,18,9.535128417240683,2.35471523676332,130.0,5.0,405.0,891.0,58972.0,49305800.0,4910858.0,9.96,0.06,0.0,0.0,470.48,6196247.0,358.17,0.563725901340778,4910858.0,970.479,716.984,834.59,10452.3,601.49289,0.402572,12154.453824,14261.918244,354.15063984,36424.513274,28.638613016,19.31540456,19.463148484,331.8602282
370000,370800,山东省,济宁市,2019,14,11.101123942967751,2.4932983361374608,43.0,6.0,442.0,894.0,52331.0,43700000.0,5038610.0,11.53,0.06,0.0,0.0,470.48,6673016.0,358.17,0.532345964398272,5038610.0,966.708,719.699,835.6,11373.3,602.0,0.39234,14771.99334,13802.5212,320.502546,35680.223514,30.44769802,19.24270764,16.7058372,344.1057204
370000,370800,山东省,济宁市,2020,7,11.883684032403192,2.555961707138677,55.0,11.0,486.0,894.5,53773.0,44940000.0,5248992.0,11.68,0.0748946187741879,0.0,0.5439480878671787,470.48,6956944.0,358.17,0.532345964398272,5248992.0,966.743,721.274,836.07,11575.6,502.91718,0.4076,17471.3664,14640.5844,347.401556,37069.67112,29.5112292,19.5146652,19.71765,336.469724
370000,370800,山东省,济宁市,2021,7,12.665806937431125,2.614896869040234,93.0,11.0,568.0,895.0,60728.0,50700000.0,5840640.0,11.52,0.0798110373403488,0.0,0.2309022791529784,470.48,7272310.0,358.17,0.532345964398272,5840640.0,963.687,711.739,833.65,13118.7,502.0,0.446818,15640.417272,15227.55744,396.84587488,40606.9985672,31.013596384,18.032680844,20.54245755,369.17443614
370000,370800,山东省,济宁市,2022,6,13.341482613106802,2.663156219862435,67.0,25.0,610.0,888.0,63954.0,53170000.0,6109233.0,11.49,0.3677220430610362,0.0,0.4537414943525917,470.48,7470321.0,358.17,0.532345964398272,6109233.0,989.156,723.94,829.06,13554.0,509.13,0.444528,14505.837696,14319.580464,386.06367744,40078.866744,30.446648752,21.463145424,17.946928944,370.30515984
370000,370800,山东省,济宁市,2023,4,13.796191349425753,2.69436980639711,74.0,37.0,647.0,879.684,66741.0,55160000.0,6277208.0,11.38,0.303489111189414,0.0,0.5563102253847987,470.48,7827901.0,358.17,0.532345964398272,6275667.622618633,,,830.482,15414.37608570815,1452.6332235758891,0.4595763208428987,18460.591191812804,16232.411077984834,390.383377030361,41573.7547519857,20.9752786675922,20.63785495355385,20.548760008030385,392.2432925630487
370000,370900,山东省,泰安市,2013,12,2.1474588403722263,1.1465954099238485,29.0,0.0,30.0,558.8,49923.0,27907000.0,2600932.0,9.32,0.15,0.0,0.0,281.27,2590660.0,264.17,0.505127238115762,2600932.0,593.56,389.71,556.83,6318.92,364.5285,0.336996,13716.748188,13335.605712,302.790906,30560.8529556,31.449400492,15.081581988,13.924337724,298.49757696
370000,370900,山东省,泰安市,2014,16,4.992915002563228,1.7905779385894258,25.0,0.0,55.0,562.3,53853.0,30021852.0,2602895.0,8.67,0.14,0.0,0.0,281.67,2857756.0,288.6,0.504667371400928,2602895.0,588.044,382.078,558.13,7158.4,364.15917,0.392564,15345.32676,12099.607608,343.34040004,35664.243118,31.040511828,17.594325916,16.944239932,346.42202744
370000,370900,山东省,泰安市,2015,14,7.467681225539663,2.136256707965515,15.0,1.0,69.0,565.71,56490.0,31583900.0,2694107.0,8.53,0.24,0.0,0.0,276.81,3268776.0,277.7,0.49423296671904,2694107.0,579.857,374.297,560.08,8588.24,363.99568,0.40145,12483.4892,14479.09715,344.7291295,36352.943445,30.7385485,19.687108,18.78585275,340.9715575
370000,370900,山东省,泰安市,2016,10,9.225150469827888,2.324850417696176,36.0,2.0,103.0,569.0,59027.0,33167900.0,2809321.0,8.47,0.24,0.0,0.0,262.11,3305875.0,266.8,0.464948380459077,2809321.0,561.271,363.847,563.74,9296.88,364.03087,0.373608,16497.408456,13334.06952,326.2718664,33695.5560768,31.654344496,16.055056584,17.65484604,322.08372072
370000,370900,山东省,泰安市,2017,17,12.202383394521409,2.5803973734843115,44.0,0.0,147.0,571.0,63433.0,35783900.0,2832409.0,8.145,0.22,0.0,0.0,253.39,3559560.0,255.9,0.464951905192114,2829956.75763418,535.974,371.448,564.51,10100.1,363.35187,0.371628,15661.147176,14848.39674,316.4226606,33678.7875,31.898881228,16.038721224,15.458609916,303.59034576
370000,370900,山东省,泰安市,2018,5,13.074983743561548,2.644399019038341,30.0,4.0,173.0,573.0,64714.0,36515300.0,2855496.0,7.82,0.02,0.0,0.0,246.78,3810385.0,245.0,0.437553191489362,2855496.0,532.507,371.747,564.0,10942.1,364.40013,0.442472,17866.576888,14659.539832,361.9863432,39886.0189792,29.53996192,21.257239824,18.54621388,385.29134344
370000,370900,山东省,泰安市,2019,8,14.471144302025772,2.738976630952548,48.0,20.0,201.0,573.0,47248.0,26640000.0,2887776.0,10.84,0.05,0.0,0.0,246.78,4145498.0,234.1,0.440237194432423,2887776.0,530.183,371.876,563.5,12019.9,283.7,0.398502,17638.097022,12471.12009,324.29694258,36217.1768166,30.895424806,16.19512128,16.481245716,358.02216684
370000,370900,山东省,泰安市,2020,5,15.346801044582689,2.794032223434787,61.0,19.0,243.0,571.0,50555.0,27660000.0,3001110.0,10.85,0.2661005209557672,0.0,0.3817126672920707,246.78,4347911.0,234.1,0.440237194432423,3001110.0,533.125,372.706,547.85,12392.6,280.81045,0.44592,18907.45392,16078.98336,357.3067776,40385.41368,27.40543552,21.3840936,19.32126768,382.3050528
370000,370900,山东省,泰安市,2021,0,15.346801044582689,2.794032223434787,43.0,9.0,277.0,569.0,54917.0,29970000.0,3269727.0,10.91,0.0028453676739346,0.0,0.2072483559188924,246.78,4281902.0,234.1,0.440237194432423,3269727.0,529.693,364.823,543.49,13978.8,283.0,0.41861,19600.57603,12842.11758,371.4117225,37952.564013,31.0208155,19.83960234,17.32459346,364.358144
370000,370900,山东省,泰安市,2022,4,16.0547656463526,2.836429674723875,26.0,15.0,288.0,565.0,59028.0,31980000.0,3508206.0,10.97,0.2094781824103933,0.0,0.2489246585114699,246.78,4417489.0,234.1,0.440237194432423,3508206.0,536.083,366.548,540.1,14404.0,285.711,0.471324,16502.938536,18656.889216,406.04091276,42525.6320916,30.526858924,20.894735568,21.630001008,400.507569
370000,370900,山东省,泰安市,2023,0,16.0547656463526,2.836429674723875,99.0,26.0,361.0,567.781,61841.0,33240000.0,3619836.0,10.89,0.1227284191525868,0.0,0.1633561522866102,246.78,4633850.0,234.1,0.440237194432423,3618771.022672149,,,556.223,16105.217816655524,492.9006117559038,0.4595912632167347,18400.49264746741,16119.21871188569,390.5084352121746,41574.20869476958,27.163079568517333,20.58810865594864,20.578962210358824,392.2188012284946
370000,371000,山东省,威海市,2013,2,0.7880220646178092,0.5811100170654541,21.0,0.0,21.0,253.8,100381.0,25496900.0,2034653.0,7.98,0.08,0.0,0.0,89.87,2639893.0,93.76,0.362774451097804,2034653.0,249.91,158.26,281.3,8493.47,195.67167,0.36201,12880.3158,12368.07165,318.0873267,32789.091951,32.41842457,16.75092672,15.29637054,323.492136
370000,371000,山东省,威海市,2014,4,2.3578807773336647,1.2113100539552806,51.0,0.0,72.0,254.8,99392.0,27903400.0,2076013.0,7.44,0.07,0.0,0.0,86.93,2805973.0,99.1,0.309447529545778,2076013.0,232.883,141.865,280.92,9724.73,194.85889,0.380596,18144.153108,13331.897284,310.5092466,34534.8243248,32.235080408,16.90417134,16.97267862,332.2222484
370000,371000,山东省,威海市,2015,4,3.928047607559376,1.5949428868094286,133.0,3.0,202.0,254.75,106922.0,30015700.0,2170135.0,7.23,0.06,0.0,0.0,81.26,3383797.0,93.0,0.318916797488226,2170135.0,222.53,132.867,282.5,9938.05,194.50394,0.40992,18277.51296,15722.4816,346.3373088,37112.148192,29.46054688,17.56179264,19.95982464,342.7587072
370000,371000,山东省,威海市,2016,4,5.490547607559376,1.870346904284242,142.0,13.0,331.0,256.0,114220.0,32122000.0,2293511.0,7.14,0.07,0.0,0.0,70.21,3386024.0,83.93,0.2742578125,2293511.0,214.657,125.58,281.93,10780.3,194.64943,0.391032,11784.922416,13548.867768,333.79664616,35310.1896,30.385305184,15.93064368,19.23486408,314.13164688
370000,371000,山东省,威海市,2017,2,6.271797607559376,1.9840035247441077,14.0,17.0,328.0,256.0,124463.0,35129100.0,2552367.0,7.43,0.07,0.0,0.0,64.44,3595607.0,74.86,0.25171875,2553282.479544641,200.135,121.238,286.6,11727.9,194.15857,0.41255,13862.5051,13306.80025,346.9421735,37239.197045,31.4156596,18.1167207,17.93066065,370.8948265
370000,371000,山东省,威海市,2018,1,6.660902665925135,2.036129818314322,15.0,25.0,318.0,257.0,128774.0,36414800.0,2811223.0,7.72,0.06,0.0,0.0,70.52,3638370.0,65.79,0.249187279151943,2811223.0,190.666,114.471,287.6,12703.9,193.65027,0.383876,13170.78556,13727.40576,310.00290256,34819.47258,30.63534498,15.416076284,18.279791244,312.85510124
370000,371000,山东省,威海市,2019,2,7.439112782656652,2.132877182544003,13.0,25.0,306.0,257.0,104615.0,29640000.0,2886936.0,9.74,0.29,1.0,0.0,70.52,3431670.0,66.84,0.225594925378943,2886936.0,195.243,121.844,288.9,13721.9,164.3,0.456144,21989.333808,13981.269744,391.05681264,41227.4806944,26.836596448,22.340108544,18.4966392,396.00597504
370000,371000,山东省,威海市,2020,0,7.439112782656652,2.132877182544003,16.0,11.0,311.0,256.5,103829.0,30180000.0,3021018.0,10.01,0.4079834728424032,0.1428571428571428,0.7333870719354749,70.52,3504195.0,66.84,0.225594925378943,3021018.0,199.001,124.707,291.08,13807.3,162.71186,0.47608,18605.2064,18584.25888,409.5811456,42958.412288,30.10086856,19.29361808,19.85539248,422.6257376
370000,371000,山东省,威海市,2021,2,8.220362782656652,2.221414384154139,29.0,25.0,315.0,256.0,118925.0,34640000.0,3491712.0,10.08,0.6690237871701612,0.1428571428571428,0.8262838243766666,70.52,3434977.0,66.84,0.225594925378943,3491712.0,203.01,124.18,291.46,15537.1,162.5,0.433124,17327.991868,15592.464,376.86552364,39066.3121784,30.286761176,21.599460756,19.849639796,388.48190932
370000,371000,山东省,威海市,2022,0,8.220362782656652,2.221414384154139,12.0,21.0,306.0,255.0,116871.0,34080000.0,3547728.0,10.41,0.6428617417406812,0.1428571428571428,0.7426110797472916,70.52,4173453.0,66.84,0.225594925378943,3547728.0,202.662,123.246,291.78,15845.0,163.838,0.491568,15619.081632,18651.564624,424.0265568,44495.1623424,27.88776448,20.296351152,24.257406096,417.09053232
370000,371000,山东省,威海市,2023,0,8.220362782656652,2.221414384154139,19.0,24.0,301.0,255.685,120504.0,35140000.0,3686186.0,10.49,0.6721355562235871,0.1428571428571428,0.8704057160382064,70.52,4304436.0,66.84,0.225594925378943,3685828.025450556,,,286.407,16982.089362923056,435.4031591560925,0.4594967847248771,18097.563084181525,16009.016850098684,391.4314489939015,41574.05076941421,29.47967028431504,20.560114917992493,20.607599432576382,392.38151173284336
370000,371100,山东省,日照市,2013,11,3.79179593243709,1.5669052748556884,6.0,0.0,7.0,290.1,51730.0,15001600.0,1314140.0,8.76,0.07,0.0,0.0,102.02,1582461.0,142.45,0.351635473753145,1314140.0,256.42,165.8,285.05,5314.39,240.69001,0.382272,12191.800896,14944.159296,310.24048704,34540.3012416,31.596896896,18.912142656,17.066915712,321.17728896
370000,371100,山东省,日照市,2014,12,7.874817368299628,2.183217756929985,16.0,0.0,23.0,293.9,56349.0,16118700.0,1392656.0,8.64,0.06,0.0,0.0,100.17,1677685.0,144.2,0.340807022318998,1392656.0,250.979,162.6,287.05,5948.3,239.91568,0.344488,15169.184592,10343.596688,288.39501896,31255.6029328,32.14395116,14.592856168,17.049055608,291.08202536
370000,371100,山东省,日照市,2015,12,11.929556344478035,2.5595158800897586,16.0,0.0,39.0,295.95,58110.0,16708000.0,1406814.0,8.42,0.06,0.0,0.0,93.22,1853745.0,145.95,0.314932432432432,1406814.0,244.023,155.967,288.0,6740.97,239.05527,0.40992,12748.10208,16066.40448,364.6197408,37217.128704,31.0309504,18.38368224,17.89054848,336.3229632
370000,371100,山东省,日照市,2016,5,13.596223011144705,2.6807627973794244,9.0,0.0,48.0,300.0,62357.0,18024900.0,1469029.0,8.15,0.06,0.0,0.0,88.48,2050777.0,147.7,0.294933333333333,1469029.0,233.716,146.807,290.11,7263.63,238.60008,0.379296,12728.035872,14747.407776,320.26995648,34273.4520672,31.956649024,17.583783264,17.528026752,332.44535808
370000,371100,山东省,日照市,2017,7,15.898854590092071,2.827245843897952,11.0,1.0,58.0,304.0,69062.0,20088800.0,1566935.0,7.855,0.05,0.0,0.0,89.5,2322639.0,129.03,0.294407894736842,1564526.8559103538,212.544,130.843,291.65,7836.1,238.07363,0.406038,14121.189564,15537.450108,334.49004402,36868.3316076,29.654557798,18.288357558,16.503008472,334.19769666
370000,371100,山东省,日照市,2018,5,17.52751908520608,2.919257144944376,6.0,0.0,64.0,307.0,75329.0,22021700.0,1664841.0,7.56,0.02,0.0,0.0,85.11,2595536.0,129.53,0.277547692809392,1664841.0,209.192,129.276,293.03,8538.1,238.19474,0.382052,16263.95364,11732.434868,324.02976276,34455.6270564,31.900879652,18.035146712,15.34511858,327.7242056
