country,date,UN_rGDP,WDI_rGDP,COM
JPN,1996,472361788.76241213,472727927.2494975,294956.594
JPN,1996,472361788.76241213,472727927.2494975,68098100.0
JPN,1996,472361788.76241213,472727927.2494975,3814400.0
JPN,1996,472361788.76241213,472727927.2494975,13280400.0
JPN,1996,472361788.76241213,472727927.2494975,35065.573
JPN,1996,472361788.76241213,472727927.2494975,67324900.0
JPN,1996,472361788.76241213,472727927.2494975,3928800.0
JPN,1996,472361788.76241213,472727927.2494975,2782600.0
JPN,1996,472361788.76241213,472727927.2494975,18795.898
JPN,1996,472361788.76241213,472727927.2494975,230204000.0
JPN,1996,472361788.76241213,472727927.2494975,32085100.0
JPN,1996,472361788.76241213,472727927.2494975,4923393.495
JPN,1996,472361788.76241213,472727927.2494975,30982200.0
JPN,1996,472361788.76241213,472727927.2494975,78120.736
JPN,1996,472361788.76241213,472727927.2494975,2487258.194
JPN,1996,472361788.76241213,472727927.2494975,36117.246
JPN,1996,472361788.76241213,472727927.2494975,2192301.6
JPN,1996,472361788.76241213,472727927.2494975,420167.277
JPN,1996,472361788.76241213,472727927.2494975,535562100.0
JPN,1996,472361788.76241213,472727927.2494975,162337.315
JPN,1996,472361788.76241213,472727927.2494975,30504500.0
JPN,1996,472361788.76241213,472727927.2494975,25580.292
JPN,1995,458008396.4808284,458363409.3230916,16909500.0
JPN,1995,458008396.4808284,458363409.3230916,319738.832
JPN,1995,458008396.4808284,458363409.3230916,34012700.0
JPN,1995,458008396.4808284,458363409.3230916,152944.55
JPN,1995,458008396.4808284,458363409.3230916,265944800.0
JPN,1995,458008396.4808284,458363409.3230916,711052.512
JPN,1995,458008396.4808284,458363409.3230916,62416100.0
JPN,1995,458008396.4808284,458363409.3230916,234609900.0
JPN,1995,458008396.4808284,458363409.3230916,361608.039
JPN,1995,458008396.4808284,458363409.3230916,2001400.0
JPN,1995,458008396.4808284,458363409.3230916,44571800.0
JPN,1995,458008396.4808284,458363409.3230916,14385900.0
JPN,1995,458008396.4808284,458363409.3230916,711117.364
JPN,1995,458008396.4808284,458363409.3230916,318518.329
JPN,1995,458008396.4808284,458363409.3230916,142782.905
JPN,1995,458008396.4808284,458363409.3230916,8046600.0
JPN,1995,458008396.4808284,458363409.3230916,663580.473
JPN,1995,458008396.4808284,458363409.3230916,2363606.152
JPN,1995,458008396.4808284,458363409.3230916,333137.786
JPN,1995,458008396.4808284,458363409.3230916,66887400.0
JPN,1995,458008396.4808284,458363409.3230916,3389300.0
JPN,1995,458008396.4808284,458363409.3230916,13430100.0
JPN,1995,458008396.4808284,458363409.3230916,36033.544
JPN,1995,458008396.4808284,458363409.3230916,66881300.0
JPN,1995,458008396.4808284,458363409.3230916,4053000.0
JPN,1995,458008396.4808284,458363409.3230916,2756300.0
JPN,1995,458008396.4808284,458363409.3230916,21278.003
JPN,1995,458008396.4808284,458363409.3230916,222319800.0
JPN,1995,458008396.4808284,458363409.3230916,31334800.0
JPN,1995,458008396.4808284,458363409.3230916,5545564.892
JPN,1995,458008396.4808284,458363409.3230916,29959700.0
JPN,1995,458008396.4808284,458363409.3230916,85547.906
JPN,1995,458008396.4808284,458363409.3230916,2827407.93
JPN,1995,458008396.4808284,458363409.3230916,43089.71
JPN,1995,458008396.4808284,458363409.3230916,2494269.08
JPN,1995,458008396.4808284,458363409.3230916,473867.738
JPN,1995,458008396.4808284,458363409.3230916,521613500.0
JPN,1995,458008396.4808284,458363409.3230916,179774.353
JPN,1995,458008396.4808284,458363409.3230916,30074500.0
JPN,1995,458008396.4808284,458363409.3230916,29303.767
JPN,1994,446267110.51519465,446613022.4163074,16053700.0
JPN,1994,446267110.51519465,446613022.4163074,292465.92
JPN,1994,446267110.51519465,446613022.4163074,32817800.0
JPN,1994,446267110.51519465,446613022.4163074,137685.179
JPN,1994,446267110.51519465,446613022.4163074,261592900.0
JPN,1994,446267110.51519465,446613022.4163074,657904.741
JPN,1994,446267110.51519465,446613022.4163074,62867400.0
JPN,1994,446267110.51519465,446613022.4163074,231421000.0
JPN,1994,446267110.51519465,446613022.4163074,321088.979
JPN,1994,446267110.51519465,446613022.4163074,2068200.0
JPN,1994,446267110.51519465,446613022.4163074,42886400.0
JPN,1994,446267110.51519465,446613022.4163074,14072500.0
JPN,1994,446267110.51519465,446613022.4163074,637269.331
JPN,1994,446267110.51519465,446613022.4163074,283406.925
JPN,1994,446267110.51519465,446613022.4163074,128606.616
JPN,1994,446267110.51519465,446613022.4163074,8095100.0
JPN,1994,446267110.51519465,446613022.4163074,615093.921
JPN,1994,446267110.51519465,446613022.4163074,2134354.595
JPN,1994,446267110.51519465,446613022.4163074,295200.545
JPN,1994,446267110.51519465,446613022.4163074,65133900.0
JPN,1994,446267110.51519465,446613022.4163074,2209200.0
JPN,1994,446267110.51519465,446613022.4163074,13144600.0
JPN,1994,446267110.51519465,446613022.4163074,21614.787
JPN,1994,446267110.51519465,446613022.4163074,67243000.0
JPN,1994,446267110.51519465,446613022.4163074,3851400.0
JPN,1994,446267110.51519465,446613022.4163074,3003300.0
JPN,1994,446267110.51519465,446613022.4163074,20235.245
JPN,1994,446267110.51519465,446613022.4163074,218147700.0
JPN,1994,446267110.51519465,446613022.4163074,30171800.0
JPN,1994,446267110.51519465,446613022.4163074,4998797.262
JPN,1994,446267110.51519465,446613022.4163074,28966400.0
JPN,1994,446267110.51519465,446613022.4163074,79202.366
JPN,1994,446267110.51519465,446613022.4163074,2559421.933
JPN,1994,446267110.51519465,446613022.4163074,37682.053
JPN,1994,446267110.51519465,446613022.4163074,2264220.41
JPN,1994,446267110.51519465,446613022.4163074,419600.046
JPN,1994,446267110.51519465,446613022.4163074,510916100.0
JPN,1994,446267110.51519465,446613022.4163074,157069.217
JPN,1994,446267110.51519465,446613022.4163074,29892300.0
JPN,1994,446267110.51519465,446613022.4163074,29384.253
JPN,1993,441878959.2042948,441826350.0799202,32112136.477
JPN,1993,441878959.2042948,441826350.0799202,256543381.383
JPN,1993,441878959.2042948,441826350.0799202,226468223.598
JPN,1993,441878959.2042948,441826350.0799202,288783.956
JPN,1993,441878959.2042948,441826350.0799202,254837.591
JPN,1993,441878959.2042948,441826350.0799202,1989078.155
JPN,1993,441878959.2042948,441826350.0799202,221181086.671
JPN,1993,441878959.2042948,441826350.0799202,4536941.057
JPN,1993,441878959.2042948,441826350.0799202,28337375.869
JPN,1993,441878959.2042948,441826350.0799202,2307090.734
JPN,1993,441878959.2042948,441826350.0799202,2036625.297
JPN,1993,441878959.2042948,441826350.0799202,504497800.0
JPN,1992,444179452.74816936,443864664.13063455,32953033.833
JPN,1992,444179452.74816936,443864664.13063455,251113052.782
JPN,1992,444179452.74816936,443864664.13063455,222264879.142
JPN,1992,444179452.74816936,443864664.13063455,260187.027
JPN,1992,444179452.74816936,443864664.13063455,231833.431
JPN,1992,444179452.74816936,443864664.13063455,1762429.118
JPN,1992,444179452.74816936,443864664.13063455,223213997.665
JPN,1992,444179452.74816936,443864664.13063455,3980701.874
JPN,1992,444179452.74816936,443864664.13063455,29362013.209
JPN,1992,444179452.74816936,443864664.13063455,1982711.482
JPN,1992,444179452.74816936,443864664.13063455,1754935.17
JPN,1992,444179452.74816936,443864664.13063455,504161200.0
JPN,1991,440444179.63810414,439902959.3730139,30179771.784
JPN,1991,440444179.63810414,439902959.3730139,243216615.748
JPN,1991,440444179.63810414,439902959.3730139,213281866.792
JPN,1991,440444179.63810414,439902959.3730139,224040.669
JPN,1991,440444179.63810414,439902959.3730139,194547.032
JPN,1991,440444179.63810414,439902959.3730139,1662434.156
JPN,1991,440444179.63810414,439902959.3730139,223940963.672
JPN,1991,440444179.63810414,439902959.3730139,3648066.663
JPN,1991,440444179.63810414,439902959.3730139,26206782.147
JPN,1991,440444179.63810414,439902959.3730139,1805527.683
JPN,1991,440444179.63810414,439902959.3730139,1583305.95
JPN,1991,440444179.63810414,439902959.3730139,491418900.0
JPN,1990,425889422.4182871,424931118.0789991,30864216.978
JPN,1990,425889422.4182871,424931118.0789991,225147988.743
JPN,1990,425889422.4182871,424931118.0789991,197946205.225
JPN,1990,425889422.4182871,424931118.0789991,213161.711
JPN,1990,425889422.4182871,424931118.0789991,188726.958
JPN,1990,425889422.4182871,424931118.0789991,1444844.908
JPN,1990,425889422.4182871,424931118.0789991,209202706.354
JPN,1990,425889422.4182871,424931118.0789991,3185904.657
JPN,1990,425889422.4182871,424931118.0789991,27326248.122
JPN,1990,425889422.4182871,424931118.0789991,1554969.966
JPN,1990,425889422.4182871,424931118.0789991,1367102.614
JPN,1990,425889422.4182871,424931118.0789991,461295100.0
JPN,1989,406023840.9038264,405310332.42383695,27252962.987
JPN,1989,406023840.9038264,405310332.42383695,208140422.883
JPN,1989,406023840.9038264,405310332.42383695,183211841.448
JPN,1989,406023840.9038264,405310332.42383695,197536.174
JPN,1989,406023840.9038264,405310332.42383695,177151.467
JPN,1989,406023840.9038264,405310332.42383695,1413854.475
JPN,1989,406023840.9038264,405310332.42383695,195061607.956
JPN,1989,406023840.9038264,405310332.42383695,3109454.672
JPN,1989,406023840.9038264,405310332.42383695,24440598.831
JPN,1989,406023840.9038264,405310332.42383695,1508652.94
JPN,1989,406023840.9038264,405310332.42383695,1327964.455
JPN,1989,406023840.9038264,405310332.42383695,428994100.0
JPN,1988,387212892.653096,386282867.29352766,26493329.191
JPN,1988,387212892.653096,386282867.29352766,194249915.926
JPN,1988,387212892.653096,386282867.29352766,171427572.924
JPN,1988,387212892.653096,386282867.29352766,206734.176
JPN,1988,387212892.653096,386282867.29352766,182004.526
JPN,1988,387212892.653096,386282867.29352766,1414667.38
JPN,1988,387212892.653096,386282867.29352766,181291982.472
JPN,1988,387212892.653096,386282867.29352766,3125725.247
JPN,1988,387212892.653096,386282867.29352766,23324183.409
JPN,1988,387212892.653096,386282867.29352766,1515781.425
JPN,1988,387212892.653096,386282867.29352766,1337692.887
JPN,1988,387212892.653096,386282867.29352766,400566900.0
JPN,1987,362609748.3111638,362157266.55740494,24682639.731
JPN,1987,362609748.3111638,362157266.55740494,183568131.519
JPN,1987,362609748.3111638,362157266.55740494,162299044.696
JPN,1987,362609748.3111638,362157266.55740494,170651.731
JPN,1987,362609748.3111638,362157266.55740494,147566.689
JPN,1987,362609748.3111638,362157266.55740494,1152541.947
JPN,1987,362609748.3111638,362157266.55740494,166700785.815
JPN,1987,362609748.3111638,362157266.55740494,2580748.423
JPN,1987,362609748.3111638,362157266.55740494,21343676.92
JPN,1987,362609748.3111638,362157266.55740494,1269160.014
JPN,1987,362609748.3111638,362157266.55740494,1122109.029
JPN,1987,362609748.3111638,362157266.55740494,373273000.0
JPN,1986,346230729.39721274,346068998.478278,22056233.173
JPN,1986,346230729.39721274,346068998.478278,177378063.736
JPN,1986,346230729.39721274,346068998.478278,158092276.337
JPN,1986,346230729.39721274,346068998.478278,130882.121
JPN,1986,346230729.39721274,346068998.478278,109765.625
JPN,1986,346230729.39721274,346068998.478278,949918.82
JPN,1986,346230729.39721274,346068998.478278,160080161.181
JPN,1986,346230729.39721274,346068998.478278,2120083.393
JPN,1986,346230729.39721274,346068998.478278,18497684.824
JPN,1986,346230729.39721274,346068998.478278,1052564.913
JPN,1986,346230729.39721274,346068998.478278,938122.672
JPN,1986,346230729.39721274,346068998.478278,357276100.0
JPN,1985,335084071.90942633,335032856.6594791,21565482.271
JPN,1985,335084071.90942633,335032856.6594791,170173261.576
JPN,1985,335084071.90942633,335032856.6594791,152322999.771
JPN,1985,335084071.90942633,335032856.6594791,90407.726
JPN,1985,335084071.90942633,335032856.6594791,75790.71
JPN,1985,335084071.90942633,335032856.6594791,638451.132
JPN,1985,335084071.90942633,335032856.6594791,152293472.882
JPN,1985,335084071.90942633,335032856.6594791,1427019.56
JPN,1985,335084071.90942633,335032856.6594791,18078800.249
JPN,1985,335084071.90942633,335032856.6594791,713407.538
JPN,1985,335084071.90942633,335032856.6594791,638574.916
JPN,1985,335084071.90942633,335032856.6594791,340395300.0
JPN,1984,318419943.2671309,318594017.36741346,19885976.672
JPN,1984,318419943.2671309,318594017.36741346,162701387.583
JPN,1984,318419943.2671309,318594017.36741346,146418982.551
JPN,1984,318419943.2671309,318594017.36741346,83722.496
JPN,1984,318419943.2671309,318594017.36741346,68704.25
JPN,1984,318419943.2671309,318594017.36741346,588948.907
JPN,1984,318419943.2671309,318594017.36741346,139888616.649
JPN,1984,318419943.2671309,318594017.36741346,1345824.501
JPN,1984,318419943.2671309,318594017.36741346,16318805.198
JPN,1984,318419943.2671309,318594017.36741346,684993.58
JPN,1984,318419943.2671309,318594017.36741346,616442.579
JPN,1984,318419943.2671309,318594017.36741346,319663600.0
JPN,1983,304702263.17444426,305134883.35571873,17914520.95
JPN,1983,304702263.17444426,305134883.35571873,154239229.451
JPN,1983,304702263.17444426,305134883.35571873,138651355.066
JPN,1983,304702263.17444426,305134883.35571873,75425.857
JPN,1983,304702263.17444426,305134883.35571873,60001.119
JPN,1983,304702263.17444426,305134883.35571873,555034.886
JPN,1983,304702263.17444426,305134883.35571873,131827260.722
JPN,1983,304702263.17444426,305134883.35571873,1270860.098
JPN,1983,304702263.17444426,305134883.35571873,14250965.72
JPN,1983,304702263.17444426,305134883.35571873,649396.434
JPN,1983,304702263.17444426,305134883.35571873,583766.503
JPN,1983,304702263.17444426,305134883.35571873,301844100.0
JPN,1982,294332786.69326234,294445912.0600751,17516567.222
JPN,1982,294332786.69326234,294445912.0600751,146703111.716
JPN,1982,294332786.69326234,294445912.0600751,132145335.135
JPN,1982,294332786.69326234,294445912.0600751,70326.006
JPN,1982,294332786.69326234,294445912.0600751,56391.799
JPN,1982,294332786.69326234,294445912.0600751,515989.495
JPN,1982,294332786.69326234,294445912.0600751,128520943.36
JPN,1982,294332786.69326234,294445912.0600751,1158731.582
JPN,1982,294332786.69326234,294445912.0600751,14045881.366
JPN,1982,294332786.69326234,294445912.0600751,588987.775
JPN,1982,294332786.69326234,294445912.0600751,530540.805
JPN,1982,294332786.69326234,294445912.0600751,288613000.0
JPN,1981,284895738.605376,285095512.67294395,16823317.742
JPN,1981,284895738.605376,285095512.67294395,138813999.854
JPN,1981,284895738.605376,285095512.67294395,125047886.311
JPN,1981,284895738.605376,285095512.67294395,76283.829
JPN,1981,284895738.605376,285095512.67294395,61259.231
JPN,1981,284895738.605376,285095512.67294395,560666.702
JPN,1981,284895738.605376,285095512.67294395,123647098.308
JPN,1981,284895738.605376,285095512.67294395,1245221.223
JPN,1981,284895738.605376,285095512.67294395,13509855.538
JPN,1981,284895738.605376,285095512.67294395,629439.66
JPN,1981,284895738.605376,285095512.67294395,567018.45
JPN,1981,284895738.605376,285095512.67294395,274615900.0
JPN,1980,273387921.1491499,273445046.0641579,15592830.73
JPN,1980,273387921.1491499,273445046.0641579,128206061.105
JPN,1980,273387921.1491499,273445046.0641579,117016416.888
JPN,1980,273387921.1491499,273445046.0641579,68769.399
JPN,1980,273387921.1491499,273445046.0641579,55033.076
JPN,1980,273387921.1491499,273445046.0641579,515325.147
JPN,1980,273387921.1491499,273445046.0641579,116845253.254
JPN,1980,273387921.1491499,273445046.0641579,1129377.079
JPN,1980,273387921.1491499,273445046.0641579,12478245.503
JPN,1980,273387921.1491499,273445046.0641579,565429.963
JPN,1980,273387921.1491499,273445046.0641579,516080.034
JPN,1980,273387921.1491499,273445046.0641579,256075900.0
JPN,1979,265896057.21915254,265951616.69562918,118043608.546
JPN,1979,265896057.21915254,265951616.69562918,53563.658
JPN,1979,265896057.21915254,265951616.69562918,491606.922
JPN,1979,265896057.21915254,265951616.69562918,107730740.853
JPN,1979,265896057.21915254,265951616.69562918,1077910.078
JPN,1979,265896057.21915254,265951616.69562918,11737940.075
JPN,1979,265896057.21915254,265951616.69562918,538667.557
JPN,1979,265896057.21915254,265951616.69562918,236213214.422
JPN,1978,252072306.48397514,252124977.46149346,109212002.505
JPN,1978,252072306.48397514,252124977.46149346,47110.451
JPN,1978,252072306.48397514,252124977.46149346,473591.002
JPN,1978,252072306.48397514,252124977.46149346,99663279.821
JPN,1978,252072306.48397514,252124977.46149346,1035611.752
JPN,1978,252072306.48397514,252124977.46149346,9914001.731
JPN,1978,252072306.48397514,252124977.46149346,518965.679
JPN,1978,252072306.48397514,252124977.46149346,217935863.164
JPN,1977,239448710.5347724,239498743.78875157,101066663.36
JPN,1977,239448710.5347724,239498743.78875157,34359.727
JPN,1977,239448710.5347724,239498743.78875157,326878.614
JPN,1977,239448710.5347724,239498743.78875157,87770176.575
JPN,1977,239448710.5347724,239498743.78875157,737069.291
JPN,1977,239448710.5347724,239498743.78875157,9225930.242
JPN,1977,239448710.5347724,239498743.78875157,376398.135
JPN,1977,239448710.5347724,239498743.78875157,197910475.307
JPN,1976,229378231.00978383,229426160.0175273,90473180.132
JPN,1976,229378231.00978383,229426160.0175273,25941.433
JPN,1976,229378231.00978383,229426160.0175273,272257.865
JPN,1976,229378231.00978383,229426160.0175273,80738750.474
JPN,1976,229378231.00978383,229426160.0175273,598883.902
JPN,1976,229378231.00978383,229426160.0175273,7692996.914
JPN,1976,229378231.00978383,229426160.0175273,305083.181
JPN,1976,229378231.00978383,229426160.0175273,177600518.394
JPN,1975,220609056.12512112,220655152.79739124,80209950.558
JPN,1975,220609056.12512112,220655152.79739124,22459.106
JPN,1975,220609056.12512112,220655152.79739124,241797.357
JPN,1975,220609056.12512112,220655152.79739124,71762433.186
JPN,1975,220609056.12512112,220655152.79739124,532861.439
JPN,1975,220609056.12512112,220655152.79739124,6665581.882
JPN,1975,220609056.12512112,220655152.79739124,270260.542
JPN,1975,220609056.12512112,220655152.79739124,158146614.293
JPN,1974,213993291.07539576,214038005.37175977,68832766.266
JPN,1974,213993291.07539576,214038005.37175977,21614.524
JPN,1974,213993291.07539576,214038005.37175977,239143.853
JPN,1974,213993291.07539576,214038005.37175977,69849734.483
JPN,1974,213993291.07539576,214038005.37175977,490035.79
JPN,1974,213993291.07539576,214038005.37175977,6313224.12
JPN,1974,213993291.07539576,214038005.37175977,235662.069
JPN,1974,213993291.07539576,214038005.37175977,143130878.624
JPN,1973,216647745.53935084,216693014.4893092,54252151.03
JPN,1973,216647745.53935084,216693014.4893092,21861.136
JPN,1973,216647745.53935084,216693014.4893092,233899.114
JPN,1973,216647745.53935084,216693014.4893092,63550779.202
JPN,1973,216647745.53935084,216693014.4893092,441460.637
JPN,1973,216647745.53935084,216693014.4893092,5939707.186
JPN,1973,216647745.53935084,216693014.4893092,199675.444
JPN,1973,216647745.53935084,216693014.4893092,119945590.758
JPN,1972,200539231.29737192,200581134.3423689,43285842.004
JPN,1972,200539231.29737192,200581134.3423689,15842.902
JPN,1972,200539231.29737192,200581134.3423689,175199.805
JPN,1972,200539231.29737192,200581134.3423689,53115762.923
JPN,1972,200539231.29737192,200581134.3423689,324933.841
JPN,1972,200539231.29737192,200581134.3423689,4803132.074
JPN,1972,200539231.29737192,200581134.3423689,142776.281
JPN,1972,200539231.29737192,200581134.3423689,98511004.992
JPN,1971,184976173.5263311,185014824.64203063,37181507.799
JPN,1971,184976173.5263311,185014824.64203063,12137.016
JPN,1971,184976173.5263311,185014824.64203063,132111.09
JPN,1971,184976173.5263311,185014824.64203063,46328412.158
JPN,1971,184976173.5263311,185014824.64203063,245364.061
JPN,1971,184976173.5263311,185014824.64203063,4256180.754
JPN,1971,184976173.5263311,185014824.64203063,106027.582
JPN,1971,184976173.5263311,185014824.64203063,86043703.039
JPN,1970,176674263.92377263,176711180.33992893,31358366.048
JPN,1970,176674263.92377263,176711180.33992893,10813.212
JPN,1970,176674263.92377263,176711180.33992893,126296.678
JPN,1970,176674263.92377263,176711180.33992893,45466804.186
JPN,1970,176674263.92377263,176711180.33992893,217223.653
JPN,1970,176674263.92377263,176711180.33992893,3892756.48
JPN,1970,176674263.92377263,176711180.33992893,87106.572
JPN,1970,176674263.92377263,176711180.33992893,78200514.979
