country_id,year,v2x_polyarchy,v2x_libdem
45,1991,0.204,0.099
45,1992,0.222,0.108
45,1993,0.23,0.147
45,1994,0.194,0.095
45,1995,0.191,0.094
45,1996,0.191,0.094
45,1997,0.201,0.096
45,1998,0.222,0.106
45,1999,0.379,0.245
45,2000,0.475,0.325
45,2001,0.475,0.325
45,2002,0.475,0.325
45,2003,0.43,0.301
45,2004,0.413,0.292
45,2005,0.413,0.292
45,2006,0.416,0.292
45,2007,0.41,0.295
45,2008,0.416,0.301
45,2009,0.414,0.301
45,2010,0.428,0.314
45,2011,0.49,0.348
45,2012,0.505,0.355
45,2013,0.523,0.379
45,2014,0.532,0.386
45,2015,0.561,0.401
45,2016,0.557,0.399
45,2017,0.556,0.387
45,2018,0.556,0.388
45,2019,0.525,0.364
45,2020,0.513,0.346
45,2021,0.491,0.329
45,2022,0.492,0.318
45,2023,0.49,0.314
45,2024,0.502,0.315
46,1945,0.127,0.071
46,1946,0.301,0.239
46,1947,0.35,0.264
46,1948,0.35,0.264
46,1949,0.348,0.263
46,1950,0.342,0.259
46,1951,0.346,0.262
46,1952,0.346,0.263
46,1953,0.348,0.264
46,1954,0.366,0.273
46,1955,0.373,0.279
46,1956,0.373,0.279
46,1957,0.374,0.279
46,1958,0.382,0.284
46,1959,0.382,0.284
46,1960,0.406,0.294
46,1961,0.403,0.293
46,1962,0.395,0.291
46,1963,0.395,0.291
46,1964,0.395,0.291
46,1965,0.404,0.289
46,1966,0.388,0.284
46,1967,0.388,0.284
46,1968,0.389,0.274
46,1969,0.384,0.269
46,1970,0.353,0.249
46,1971,0.33,0.212
46,1972,0.141,0.064
46,1973,0.078,0.037
46,1974,0.078,0.037
46,1975,0.078,0.037
46,1976,0.078,0.037
46,1977,0.078,0.037
46,1978,0.156,0.054
46,1979,0.167,0.059
46,1980,0.167,0.059
46,1981,0.173,0.061
46,1982,0.176,0.061
46,1983,0.179,0.062
46,1984,0.18,0.062
46,1985,0.184,0.063
46,1986,0.236,0.129
46,1987,0.437,0.275
46,1988,0.562,0.423
46,1989,0.562,0.423
46,1990,0.579,0.439
46,1991,0.579,0.439
46,1992,0.558,0.433
46,1993,0.551,0.414
46,1994,0.551,0.416
46,1995,0.556,0.419
46,1996,0.559,0.421
46,1997,0.559,0.421
46,1998,0.589,0.435
46,1999,0.581,0.44
46,2000,0.588,0.444
46,2001,0.547,0.413
46,2002,0.535,0.396
46,2003,0.534,0.395
46,2004,0.493,0.358
46,2005,0.47,0.353
46,2006,0.47,0.35
46,2007,0.468,0.356
46,2008,0.466,0.355
46,2009,0.467,0.353
46,2010,0.529,0.413
46,2011,0.553,0.432
46,2012,0.553,0.432
46,2013,0.551,0.429
46,2014,0.55,0.428
46,2015,0.549,0.429
46,2016,0.52,0.367
46,2017,0.508,0.342
46,2018,0.482,0.316
46,2019,0.45,0.295
46,2020,0.425,0.286
46,2021,0.432,0.284
46,2022,0.43,0.288
46,2023,0.434,0.299
46,2024,0.435,0.308
47,1945,0.053,0.09
47,1946,0.053,0.09
47,1947,0.053,0.09
47,1948,0.053,0.09
47,1949,0.053,0.09
47,1950,0.053,0.09
47,1951,0.058,0.091
47,1952,0.058,0.091
47,1953,0.058,0.094
47,1954,0.065,0.093
47,1955,0.071,0.095
47,1956,0.074,0.095
47,1957,0.074,0.097
47,1958,0.111,0.103
47,1959,0.157,0.112
47,1960,0.167,0.118
47,1961,0.215,0.194
47,1962,0.248,0.247
47,1963,0.326,0.284
47,1964,0.327,0.28
47,1965,0.271,0.249
47,1966,0.255,0.24
47,1967,0.248,0.24
47,1968,0.247,0.24
47,1969,0.247,0.24
47,1970,0.246,0.238
47,1971,0.246,0.237
47,1972,0.246,0.234
47,1973,0.246,0.238
47,1974,0.246,0.238
47,1975,0.246,0.238
47,1976,0.243,0.237
47,1977,0.243,0.237
47,1978,0.243,0.237
47,1979,0.243,0.237
47,1980,0.245,0.238
47,1981,0.249,0.239
47,1982,0.252,0.241
47,1983,0.252,0.241
47,1984,0.252,0.241
47,1985,0.259,0.244
47,1986,0.266,0.248
47,1987,0.268,0.249
47,1988,0.268,0.249
47,1989,0.268,0.249
47,1990,0.288,0.272
47,1991,0.297,0.281
47,1992,0.396,0.333
47,1993,0.406,0.337
47,1994,0.42,0.346
47,1995,0.477,0.396
47,1996,0.494,0.406
47,1997,0.494,0.406
47,1998,0.494,0.406
47,1999,0.494,0.406
47,2000,0.48,0.399
47,2001,0.445,0.376
47,2002,0.445,0.376
47,2003,0.445,0.376
47,2004,0.445,0.376
47,2005,0.43,0.369
47,2006,0.466,0.394
47,2007,0.465,0.395
47,2008,0.467,0.395
47,2009,0.465,0.395
47,2010,0.468,0.399
47,2011,0.483,0.407
47,2012,0.483,0.407
47,2013,0.477,0.399
47,2014,0.476,0.397
47,2015,0.457,0.392
47,2016,0.411,0.353
47,2017,0.401,0.346
47,2018,0.39,0.332
47,2019,0.385,0.33
47,2020,0.386,0.336
47,2021,0.365,0.328
47,2022,0.39,0.346
47,2023,0.419,0.366
47,2024,0.415,0.368
48,1945,0.024,0.039
48,1946,0.023,0.032
48,1947,0.085,0.034
48,1948,0.098,0.033
48,1949,0.074,0.037
48,1950,0.075,0.051
48,1951,0.076,0.053
48,1952,0.078,0.055
48,1953,0.078,0.056
48,1954,0.078,0.057
48,1955,0.078,0.057
48,1956,0.078,0.057
48,1957,0.078,0.057
48,1958,0.078,0.057
48,1959,0.078,0.057
48,1960,0.082,0.061
48,1961,0.082,0.062
48,1962,0.082,0.062
48,1963,0.082,0.062
48,1964,0.082,0.063
48,1965,0.082,0.063
48,1966,0.082,0.063
48,1967,0.082,0.062
48,1968,0.082,0.062
48,1969,0.083,0.062
48,1970,0.113,0.072
48,1971,0.112,0.069
48,1972,0.113,0.068
48,1973,0.112,0.069
48,1974,0.113,0.071
48,1975,0.113,0.075
48,1976,0.117,0.082
48,1977,0.118,0.082
48,1978,0.119,0.076
48,1979,0.119,0.076
48,1980,0.128,0.086
48,1981,0.131,0.091
48,1982,0.133,0.097
48,1983,0.134,0.099
48,1984,0.139,0.103
48,1985,0.139,0.103
48,1986,0.157,0.12
48,1987,0.201,0.131
48,1988,0.224,0.173
48,1989,0.242,0.199
48,1990,0.265,0.225
48,1991,0.266,0.238
48,1992,0.295,0.262
48,1993,0.322,0.279
48,1994,0.324,0.282
48,1995,0.326,0.284
48,1996,0.509,0.396
48,1997,0.649,0.49
48,1998,0.662,0.5
48,1999,0.658,0.499
48,2000,0.774,0.674
48,2001,0.786,0.684
48,2002,0.795,0.694
48,2003,0.791,0.688
48,2004,0.777,0.674
48,2005,0.774,0.672
48,2006,0.776,0.675
48,2007,0.777,0.677
48,2008,0.796,0.686
48,2009,0.796,0.668
48,2010,0.804,0.67
48,2011,0.804,0.67
48,2012,0.806,0.677
48,2013,0.802,0.68
48,2014,0.804,0.681
48,2015,0.804,0.681
48,2016,0.838,0.729
48,2017,0.843,0.732
48,2018,0.844,0.734
48,2019,0.835,0.727
48,2020,0.824,0.72
48,2021,0.824,0.71
48,2022,0.827,0.727
48,2023,0.823,0.723
48,2024,0.8,0.7
49,1945,0.166,0.124
49,1946,0.179,0.133
49,1947,0.148,0.117
49,1948,0.134,0.115
49,1949,0.135,0.111
49,1950,0.135,0.107
49,1951,0.132,0.108
49,1952,0.12,0.104
49,1953,0.123,0.104
49,1954,0.124,0.105
49,1955,0.135,0.107
49,1956,0.138,0.108
49,1957,0.146,0.103
49,1958,0.127,0.091
49,1959,0.108,0.083
49,1960,0.11,0.083
49,1961,0.11,0.083
49,1962,0.11,0.083
49,1963,0.11,0.083
49,1964,0.11,0.084
49,1965,0.11,0.084
49,1966,0.11,0.084
49,1967,0.113,0.085
49,1968,0.126,0.087
49,1969,0.151,0.108
49,1970,0.153,0.112
49,1971,0.149,0.109
49,1972,0.114,0.101
49,1973,0.126,0.113
49,1974,0.178,0.163
49,1975,0.279,0.199
49,1976,0.234,0.133
49,1977,0.122,0.101
49,1978,0.125,0.108
49,1979,0.143,0.113
49,1980,0.252,0.187
49,1981,0.29,0.201
49,1982,0.298,0.203
49,1983,0.323,0.218
49,1984,0.336,0.224
49,1985,0.337,0.226
49,1986,0.334,0.226
49,1987,0.333,0.226
49,1988,0.354,0.255
49,1989,0.368,0.263
49,1990,0.377,0.267
49,1991,0.211,0.161
49,1992,0.275,0.204
49,1993,0.417,0.313
49,1994,0.421,0.315
49,1995,0.427,0.319
49,1996,0.406,0.287
49,1997,0.481,0.352
49,1998,0.508,0.388
49,1999,0.508,0.388
49,2000,0.507,0.395
49,2001,0.55,0.414
49,2002,0.544,0.408
49,2003,0.539,0.396
49,2004,0.538,0.392
49,2005,0.514,0.369
49,2006,0.236,0.175
49,2007,0.186,0.186
49,2008,0.401,0.34
49,2009,0.416,0.342
49,2010,0.414,0.335
49,2011,0.466,0.378
49,2012,0.497,0.405
49,2013,0.432,0.348
49,2014,0.158,0.118
49,2015,0.152,0.106
49,2016,0.155,0.108
49,2017,0.15,0.105
49,2018,0.168,0.115
49,2019,0.206,0.189
49,2020,0.198,0.185
49,2021,0.203,0.185
49,2022,0.208,0.191
49,2023,0.289,0.24
49,2024,0.389,0.289
50,1945,0.064,0.103
50,1946,0.064,0.103
50,1947,0.064,0.103
50,1948,0.065,0.104
50,1949,0.065,0.104
50,1950,0.068,0.104
50,1951,0.077,0.105
50,1952,0.079,0.11
50,1953,0.08,0.111
50,1954,0.08,0.112
50,1955,0.08,0.112
50,1956,0.092,0.116
50,1957,0.092,0.116
50,1958,0.17,0.139
50,1959,0.167,0.137
50,1960,0.178,0.14
50,1961,0.185,0.141
50,1962,0.256,0.166
50,1963,0.394,0.235
50,1964,0.39,0.234
50,1965,0.39,0.234
50,1966,0.237,0.151
50,1967,0.227,0.105
50,1968,0.227,0.107
50,1969,0.202,0.1
50,1970,0.195,0.099
50,1971,0.124,0.038
50,1972,0.087,0.023
50,1973,0.084,0.019
50,1974,0.084,0.019
50,1975,0.084,0.018
50,1976,0.084,0.018
50,1977,0.084,0.018
50,1978,0.084,0.018
50,1979,0.086,0.018
50,1980,0.15,0.046
50,1981,0.224,0.103
50,1982,0.223,0.102
50,1983,0.223,0.098
50,1984,0.223,0.098
50,1985,0.182,0.073
50,1986,0.125,0.112
50,1987,0.126,0.141
50,1988,0.132,0.142
50,1989,0.172,0.153
50,1990,0.179,0.164
50,1991,0.254,0.192
50,1992,0.259,0.196
50,1993,0.266,0.199
50,1994,0.29,0.211
50,1995,0.298,0.232
50,1996,0.308,0.245
50,1997,0.306,0.243
50,1998,0.306,0.243
50,1999,0.306,0.244
50,2000,0.312,0.247
50,2001,0.28,0.235
50,2002,0.272,0.227
50,2003,0.267,0.225
50,2004,0.276,0.229
50,2005,0.306,0.25
50,2006,0.328,0.262
50,2007,0.331,0.266
50,2008,0.329,0.263
50,2009,0.327,0.26
50,2010,0.328,0.26
50,2011,0.327,0.257
50,2012,0.327,0.254
50,2013,0.321,0.252
50,2014,0.317,0.251
50,2015,0.313,0.246
50,2016,0.3,0.23
50,2017,0.302,0.223
50,2018,0.298,0.221
50,2019,0.3,0.221
50,2020,0.3,0.23
50,2021,0.287,0.212
50,2022,0.279,0.215
50,2023,0.275,0.215
50,2024,0.272,0.201
51,1945,0.158,0.131
51,1946,0.182,0.156
51,1947,0.307,0.198
51,1948,0.378,0.218
51,1949,0.101,0.07
51,1950,0.097,0.054
51,1951,0.097,0.052
51,1952,0.095,0.05
51,1953,0.091,0.046
51,1954,0.091,0.046
51,1955,0.091,0.046
51,1956,0.091,0.046
51,1957,0.094,0.048
51,1958,0.264,0.169
51,1959,0.598,0.478
51,1960,0.652,0.516
51,1961,0.664,0.533
51,1962,0.658,0.528
51,1963,0.656,0.527
51,1964,0.635,0.512
51,1965,0.642,0.516
51,1966,0.642,0.516
51,1967,0.642,0.516
51,1968,0.642,0.518
51,1969,0.67,0.544
51,1970,0.686,0.553
51,1971,0.693,0.56
51,1972,0.701,0.567
51,1973,0.7,0.563
51,1974,0.727,0.584
51,1975,0.727,0.584
51,1976,0.727,0.586
51,1977,0.727,0.586
51,1978,0.729,0.585
51,1979,0.729,0.588
51,1980,0.731,0.589
51,1981,0.731,0.584
51,1982,0.731,0.587
51,1983,0.73,0.586
51,1984,0.727,0.582
51,1985,0.726,0.58
51,1986,0.724,0.58
51,1987,0.724,0.58
51,1988,0.728,0.578
51,1989,0.729,0.58
51,1990,0.739,0.595
51,1991,0.743,0.617
51,1992,0.733,0.61
51,1993,0.745,0.615
51,1994,0.751,0.605
51,1995,0.751,0.604
51,1996,0.751,0.604
51,1997,0.749,0.603
51,1998,0.733,0.58
51,1999,0.67,0.441
51,2000,0.573,0.305
51,2001,0.532,0.283
51,2002,0.499,0.255
51,2003,0.483,0.242
51,2004,0.472,0.215
51,2005,0.471,0.181
51,2006,0.453,0.167
51,2007,0.434,0.161
51,2008,0.433,0.162
51,2009,0.43,0.158
51,2010,0.42,0.155
51,2011,0.414,0.15
51,2012,0.401,0.146
51,2013,0.324,0.109
51,2014,0.31,0.101
51,2015,0.297,0.104
51,2016,0.292,0.117
51,2017,0.232,0.082
51,2018,0.215,0.064
51,2019,0.208,0.062
51,2020,0.206,0.058
51,2021,0.215,0.057
51,2022,0.211,0.056
51,2023,0.207,0.054
51,2024,0.197,0.049
52,1945,0.039,0.044
52,1946,0.049,0.045
52,1947,0.049,0.045
52,1948,0.049,0.046
52,1949,0.049,0.046
52,1950,0.049,0.046
52,1951,0.049,0.046
52,1952,0.078,0.082
52,1953,0.085,0.076
52,1954,0.085,0.076
52,1955,0.085,0.076
52,1956,0.135,0.084
52,1957,0.134,0.087
52,1958,0.135,0.088
52,1959,0.15,0.092
52,1960,0.268,0.198
52,1961,0.334,0.227
52,1962,0.334,0.227
52,1963,0.334,0.227
52,1964,0.314,0.215
52,1965,0.31,0.221
52,1966,0.175,0.109
52,1967,0.175,0.109
52,1968,0.22,0.121
52,1969,0.256,0.131
52,1970,0.175,0.112
52,1971,0.169,0.107
52,1972,0.124,0.088
52,1973,0.094,0.084
52,1974,0.088,0.083
52,1975,0.085,0.082
52,1976,0.085,0.082
52,1977,0.085,0.082
52,1978,0.085,0.082
52,1979,0.087,0.083
52,1980,0.107,0.086
52,1981,0.107,0.086
52,1982,0.107,0.086
52,1983,0.107,0.086
52,1984,0.103,0.085
52,1985,0.101,0.085
52,1986,0.101,0.085
52,1987,0.102,0.085
52,1988,0.101,0.085
52,1989,0.102,0.085
52,1990,0.222,0.163
52,1991,0.47,0.369
52,1992,0.601,0.498
52,1993,0.601,0.498
52,1994,0.601,0.498
52,1995,0.624,0.516
52,1996,0.624,0.514
52,1997,0.623,0.507
52,1998,0.623,0.507
52,1999,0.61,0.499
52,2000,0.607,0.501
52,2001,0.605,0.498
52,2002,0.606,0.499
52,2003,0.606,0.5
52,2004,0.606,0.5
52,2005,0.628,0.512
52,2006,0.661,0.537
52,2007,0.653,0.53
52,2008,0.642,0.522
52,2009,0.644,0.523
52,2010,0.643,0.524
52,2011,0.604,0.492
52,2012,0.598,0.488
52,2013,0.595,0.478
52,2014,0.605,0.485
52,2015,0.656,0.529
52,2016,0.709,0.582
52,2017,0.714,0.598
52,2018,0.611,0.478
52,2019,0.456,0.336
52,2020,0.411,0.283
52,2021,0.395,0.276
52,2022,0.435,0.293
52,2023,0.493,0.321
52,2024,0.501,0.329
53,1945,0.032,0.08
53,1946,0.032,0.08
53,1947,0.032,0.08
53,1948,0.032,0.08
53,1949,0.032,0.08
53,1950,0.034,0.082
53,1951,0.034,0.082
53,1952,0.037,0.087
53,1953,0.036,0.104
53,1954,0.036,0.106
53,1955,0.038,0.107
53,1956,0.038,0.109
53,1957,0.038,0.114
53,1958,0.038,0.119
53,1959,0.038,0.118
53,1960,0.041,0.12
53,1961,0.041,0.121
53,1962,0.041,0.121
53,1963,0.041,0.121
53,1964,0.041,0.121
53,1965,0.041,0.121
53,1966,0.041,0.121
53,1967,0.047,0.122
53,1968,0.047,0.125
53,1969,0.047,0.126
53,1970,0.047,0.126
53,1971,0.049,0.127
53,1972,0.05,0.128
53,1973,0.051,0.128
53,1974,0.051,0.128
53,1975,0.051,0.128
53,1976,0.053,0.128
53,1977,0.054,0.128
53,1978,0.054,0.128
53,1979,0.054,0.128
53,1980,0.054,0.13
53,1981,0.054,0.13
53,1982,0.054,0.13
53,1983,0.054,0.13
53,1984,0.054,0.13
53,1985,0.053,0.127
53,1986,0.059,0.128
53,1987,0.059,0.128
53,1988,0.059,0.128
53,1989,0.061,0.13
53,1990,0.061,0.131
53,1991,0.061,0.131
53,1992,0.064,0.132
53,1993,0.065,0.134
53,1994,0.064,0.134
53,1995,0.064,0.134
53,1996,0.065,0.134
53,1997,0.065,0.134
53,1998,0.065,0.145
53,1999,0.088,0.152
53,2000,0.095,0.156
53,2001,0.095,0.157
53,2002,0.096,0.163
53,2003,0.1,0.164
53,2004,0.102,0.165
53,2005,0.103,0.164
53,2006,0.11,0.168
53,2007,0.137,0.175
53,2008,0.502,0.44
53,2009,0.602,0.508
53,2010,0.601,0.508
53,2011,0.601,0.508
53,2012,0.605,0.513
53,2013,0.58,0.486
53,2014,0.573,0.481
53,2015,0.572,0.481
53,2016,0.563,0.477
53,2017,0.578,0.485
53,2018,0.585,0.498
53,2019,0.601,0.522
53,2020,0.6,0.518
53,2021,0.58,0.49
53,2022,0.562,0.47
53,2023,0.54,0.453
53,2024,0.561,0.454
54,1947,0.106,0.106
54,1948,0.106,0.105
54,1949,0.139,0.128
54,1950,0.141,0.132
54,1951,0.141,0.132
54,1952,0.147,0.133
54,1953,0.147,0.133
54,1954,0.147,0.133
54,1955,0.152,0.134
54,1956,0.152,0.134
54,1957,0.204,0.149
54,1958,0.204,0.152
54,1959,0.23,0.16
54,1960,0.302,0.191
54,1961,0.37,0.219
54,1962,0.37,0.218
54,1963,0.37,0.218
54,1964,0.37,0.218
54,1965,0.351,0.211
54,1966,0.188,0.127
54,1967,0.175,0.117
54,1968,0.175,0.117
54,1969,0.175,0.117
54,1970,0.182,0.128
54,1971,0.177,0.126
54,1972,0.177,0.152
54,1973,0.177,0.152
54,1974,0.177,0.127
54,1975,0.177,0.117
54,1976,0.177,0.117
54,1977,0.178,0.117
54,1978,0.233,0.149
54,1979,0.379,0.219
54,1980,0.319,0.187
54,1981,0.16,0.107
54,1982,0.16,0.105
54,1983,0.161,0.114
54,1984,0.158,0.114
54,1985,0.155,0.113
54,1986,0.155,0.113
54,1987,0.161,0.114
54,1988,0.161,0.104
54,1989,0.161,0.103
54,1990,0.168,0.103
54,1991,0.193,0.114
54,1992,0.408,0.21
54,1993,0.476,0.257
54,1994,0.476,0.257
54,1995,0.476,0.257
54,1996,0.472,0.256
54,1997,0.483,0.259
54,1998,0.49,0.263
54,1999,0.494,0.31
54,2000,0.51,0.323
54,2001,0.519,0.326
54,2002,0.515,0.326
54,2003,0.513,0.326
54,2004,0.513,0.326
54,2005,0.518,0.328
54,2006,0.546,0.344
54,2007,0.54,0.339
54,2008,0.539,0.339
54,2009,0.535,0.337
54,2010,0.554,0.354
54,2011,0.565,0.358
54,2012,0.569,0.36
54,2013,0.604,0.409
54,2014,0.575,0.424
54,2015,0.376,0.307
54,2016,0.684,0.507
54,2017,0.685,0.511
54,2018,0.672,0.491
54,2019,0.657,0.482
54,2020,0.663,0.487
54,2021,0.628,0.455
54,2022,0.274,0.226
54,2023,0.211,0.182
54,2024,0.156,0.129
55,1945,0.037,0.042
55,1946,0.041,0.044
55,1947,0.07,0.05
55,1948,0.101,0.095
55,1949,0.091,0.069
55,1950,0.072,0.045
55,1951,0.082,0.057
55,1952,0.087,0.062
55,1953,0.069,0.045
55,1954,0.104,0.071
55,1955,0.144,0.098
55,1956,0.269,0.153
55,1957,0.269,0.154
55,1958,0.267,0.153
55,1959,0.266,0.152
55,1960,0.271,0.154
55,1961,0.271,0.154
55,1962,0.265,0.152
55,1963,0.263,0.151
55,1964,0.263,0.151
55,1965,0.265,0.152
55,1966,0.264,0.152
55,1967,0.263,0.152
55,1968,0.263,0.152
55,1969,0.263,0.152
55,1970,0.161,0.082
55,1971,0.138,0.066
55,1972,0.148,0.073
55,1973,0.163,0.085
55,1974,0.163,0.085
55,1975,0.067,0.006
55,1976,0.104,0.014
55,1977,0.13,0.017
55,1978,0.13,0.017
55,1979,0.069,0.012
55,1980,0.071,0.022
55,1981,0.089,0.024
55,1982,0.105,0.02
55,1983,0.105,0.021
55,1984,0.105,0.021
55,1985,0.105,0.021
55,1986,0.105,0.021
55,1987,0.105,0.021
55,1988,0.105,0.021
55,1989,0.105,0.021
55,1990,0.139,0.026
55,1991,0.14,0.028
55,1992,0.166,0.04
55,1993,0.319,0.101
55,1994,0.364,0.138
55,1995,0.364,0.138
55,1996,0.364,0.138
55,1997,0.364,0.135
55,1998,0.348,0.13
55,1999,0.326,0.123
55,2000,0.319,0.124
55,2001,0.319,0.124
55,2002,0.319,0.124
55,2003,0.322,0.125
55,2004,0.324,0.125
55,2005,0.322,0.123
55,2006,0.322,0.123
55,2007,0.319,0.122
55,2008,0.316,0.12
55,2009,0.314,0.119
55,2010,0.307,0.117
55,2011,0.307,0.117
55,2012,0.306,0.117
55,2013,0.298,0.114
55,2014,0.295,0.112
55,2015,0.293,0.114
55,2016,0.28,0.103
55,2017,0.234,0.079
55,2018,0.211,0.072
55,2019,0.195,0.067
55,2020,0.192,0.065
55,2021,0.192,0.064
55,2022,0.199,0.062
55,2023,0.19,0.054
55,2024,0.186,0.056
56,1945,0.113,0.091
56,1946,0.169,0.125
56,1947,0.169,0.125
56,1948,0.169,0.126
56,1949,0.197,0.145
56,1950,0.223,0.181
56,1951,0.262,0.195
56,1952,0.262,0.195
56,1953,0.262,0.196
56,1954,0.262,0.195
56,1955,0.282,0.206
56,1956,0.608,0.369
56,1957,0.538,0.317
56,1958,0.46,0.223
56,1959,0.416,0.176
56,1960,0.24,0.109
56,1961,0.222,0.105
56,1962,0.222,0.104
56,1963,0.222,0.102
56,1964,0.222,0.102
56,1965,0.217,0.088
56,1966,0.195,0.076
56,1967,0.193,0.068
56,1968,0.192,0.066
56,1969,0.192,0.067
56,1970,0.187,0.06
56,1971,0.207,0.061
56,1972,0.233,0.067
56,1973,0.228,0.066
56,1974,0.225,0.068
56,1975,0.217,0.066
56,1976,0.217,0.066
56,1977,0.198,0.059
56,1978,0.193,0.059
56,1979,0.193,0.057
56,1980,0.192,0.057
56,1981,0.192,0.057
56,1982,0.191,0.057
56,1983,0.19,0.057
56,1984,0.19,0.057
56,1985,0.19,0.057
56,1986,0.19,0.057
56,1987,0.191,0.056
56,1988,0.191,0.056
56,1989,0.191,0.056
56,1990,0.192,0.056
56,1991,0.195,0.057
56,1992,0.194,0.052
56,1993,0.193,0.052
56,1994,0.193,0.052
56,1995,0.193,0.052
56,1996,0.193,0.05
56,1997,0.201,0.053
56,1998,0.283,0.117
56,1999,0.558,0.421
56,2000,0.671,0.501
56,2001,0.671,0.501
56,2002,0.671,0.512
56,2003,0.671,0.513
56,2004,0.696,0.535
56,2005,0.707,0.537
56,2006,0.707,0.54
56,2007,0.709,0.543
56,2008,0.711,0.546
56,2009,0.69,0.528
56,2010,0.688,0.542
56,2011,0.688,0.538
56,2012,0.689,0.538
56,2013,0.678,0.523
56,2014,0.665,0.517
56,2015,0.654,0.511
56,2016,0.645,0.5
56,2017,0.628,0.486
56,2018,0.603,0.464
56,2019,0.602,0.462
56,2020,0.574,0.415
56,2021,0.551,0.4
56,2022,0.557,0.393
56,2023,0.538,0.356
56,2024,0.483,0.326
57,1945,0.028,0.019
57,1946,0.028,0.019
57,1947,0.028,0.019
57,1948,0.028,0.019
57,1949,0.028,0.019
57,1950,0.028,0.019
57,1951,0.028,0.019
57,1952,0.028,0.019
57,1953,0.028,0.019
57,1954,0.028,0.019
57,1955,0.028,0.019
57,1956,0.028,0.019
57,1957,0.028,0.019
57,1958,0.028,0.019
57,1959,0.028,0.019
57,1960,0.028,0.02
57,1961,0.028,0.02
57,1962,0.028,0.019
57,1963,0.028,0.019
57,1964,0.028,0.019
57,1965,0.028,0.019
57,1966,0.028,0.019
57,1967,0.028,0.019
57,1968,0.028,0.019
57,1969,0.028,0.019
57,1970,0.028,0.019
57,1971,0.028,0.019
57,1972,0.028,0.019
57,1973,0.052,0.033
57,1974,0.034,0.029
57,1975,0.024,0.047
57,1976,0.08,0.05
57,1977,0.08,0.047
57,1978,0.08,0.047
57,1979,0.08,0.047
57,1980,0.08,0.047
57,1981,0.08,0.047
57,1982,0.08,0.047
57,1983,0.08,0.047
57,1984,0.08,0.047
57,1985,0.08,0.047
57,1986,0.08,0.047
57,1987,0.08,0.05
57,1988,0.08,0.05
57,1989,0.08,0.05
57,1990,0.123,0.111
57,1991,0.162,0.132
57,1992,0.183,0.139
57,1993,0.221,0.155
57,1994,0.246,0.193
57,1995,0.471,0.304
57,1996,0.466,0.302
57,1997,0.465,0.298
57,1998,0.465,0.297
57,1999,0.458,0.294
57,2000,0.419,0.291
57,2001,0.419,0.291
57,2002,0.419,0.29
57,2003,0.421,0.291
57,2004,0.428,0.292
57,2005,0.474,0.311
57,2006,0.469,0.308
57,2007,0.471,0.31
57,2008,0.464,0.307
57,2009,0.46,0.303
57,2010,0.433,0.295
57,2011,0.43,0.295
57,2012,0.43,0.295
57,2013,0.435,0.298
57,2014,0.435,0.3
57,2015,0.439,0.296
57,2016,0.429,0.285
57,2017,0.406,0.269
57,2018,0.396,0.261
57,2019,0.394,0.249
57,2020,0.369,0.229
57,2021,0.369,0.236
57,2022,0.369,0.235
57,2023,0.355,0.219
57,2024,0.304,0.171
58,1945,0.013,0.019
58,1946,0.014,0.019
58,1947,0.015,0.019
58,1948,0.015,0.019
58,1949,0.015,0.019
58,1950,0.027,0.022
58,1951,0.057,0.054
58,1952,0.141,0.069
58,1953,0.141,0.071
58,1954,0.141,0.071
58,1955,0.141,0.071
58,1956,0.141,0.071
58,1957,0.141,0.07
58,1958,0.142,0.071
58,1959,0.206,0.13
58,1960,0.199,0.116
58,1961,0.1,0.057
58,1962,0.092,0.051
58,1963,0.092,0.079
58,1964,0.092,0.079
58,1965,0.092,0.08
58,1966,0.092,0.08
58,1967,0.092,0.08
58,1968,0.092,0.08
58,1969,0.092,0.08
58,1970,0.092,0.081
58,1971,0.093,0.083
58,1972,0.093,0.08
58,1973,0.093,0.081
58,1974,0.093,0.081
58,1975,0.093,0.081
58,1976,0.093,0.08
58,1977,0.093,0.08
58,1978,0.093,0.08
58,1979,0.093,0.08
58,1980,0.097,0.1
58,1981,0.105,0.1
58,1982,0.11,0.101
58,1983,0.11,0.101
58,1984,0.11,0.101
58,1985,0.11,0.101
58,1986,0.111,0.1
58,1987,0.112,0.1
58,1988,0.112,0.1
58,1989,0.112,0.101
58,1990,0.257,0.213
58,1991,0.38,0.306
58,1992,0.402,0.319
58,1993,0.402,0.322
58,1994,0.403,0.323
58,1995,0.405,0.319
58,1996,0.398,0.308
58,1997,0.395,0.309
58,1998,0.394,0.309
58,1999,0.385,0.305
58,2000,0.358,0.29
58,2001,0.355,0.28
58,2002,0.272,0.22
58,2003,0.224,0.144
58,2004,0.225,0.145
58,2005,0.222,0.148
58,2006,0.23,0.209
58,2007,0.273,0.276
58,2008,0.473,0.407
58,2009,0.556,0.465
58,2010,0.549,0.463
58,2011,0.557,0.471
58,2012,0.391,0.311
58,2013,0.28,0.191
58,2014,0.624,0.497
58,2015,0.64,0.532
58,2016,0.661,0.553
58,2017,0.658,0.551
58,2018,0.632,0.518
58,2019,0.601,0.475
58,2020,0.598,0.478
58,2021,0.618,0.494
58,2022,0.63,0.497
58,2023,0.692,0.53
58,2024,0.669,0.522
59,1945,0.141,0.035
59,1946,0.141,0.035
59,1947,0.127,0.032
